sqrt(dd),g_t,g_mn,sqrt(p),yj(mn),cs(s),log(mn_s),yj(s_h),yj(cs),asinh(mcwf),asinh(m_l),yj(mcwd_t),yj(sczfr),yj(m_f),yj(h_e)
0.7449897201,3,1,1.227255375,-2.84733846,-2.298961191,0.3538235423,-0.1528235363,-0.3660537697,-1.216268694,0.5735228192,-2.229834222,0.8744281665,1.093383683,-1.369371422
1.393748239,3,2,1.623506218,-0.5472205869,0.98568469,-0.2808637476,-0.4161837325,-0.5703788495,-1.225439213,0.5374228541,-1.491324246,1.168964344,1.5047541,-0.7469918668
1.290360128,3,2,1.891327491,-0.3629471166,1.53312567,-0.3860575983,1.386415255,-0.4682163096,-1.279497868,0.4892349297,-1.662860875,1.147434052,1.40054908,-0.9107191059
1.665847783,3,2,1.735601145,-1.009806266,0.8032043627,-0.3246324962,-0.4161837325,-0.7747039294,-1.281497421,0.5233640974,-1.738890057,0.7732600301,1.338741726,-0.8952741395
0.7449897201,3,2,1.735601145,-0.2784647182,1.168165016,-0.2724715994,0.2591132892,-0.09362032981,-0.704207873,0.5402230639,-1.562638378,1.36384409,1.269023566,-0.867746881
1.053574616,3,2,1.840883003,-0.4578146111,0.6207240361,-0.1736569432,-0.9733228674,-0.6384872095,-0.6105185053,0.5680118624,-1.413512716,1.300395465,1.673377438,-0.6058366668
1.290360128,3,2,1.840883003,-0.3785634573,1.168165016,-0.2932188613,-1.069717462,-0.7065955695,-0.6304329485,0.5289991162,-1.28045008,1.102549151,1.567499317,-0.4835915322
1.053574616,3,2,1.503074697,-0.514440936,-1.021598904,0.2026442536,-0.7834452875,-0.8087581094,-0.6306901384,0.5289991162,-1.592211988,0.8089982544,1.40007625,-0.7033721896
1.053574616,3,2,1.623506218,-0.7502516592,0.2557633826,-0.133557226,0.4136715804,-1.047137369,-0.6181739051,0.4806181961,-1.802824444,0.821695958,1.625594793,-0.8135171347
0.5267872331,3,2,1.680488586,-0.4258810503,1.168165016,-0.3031393808,-0.5976440806,-0.9790290093,-0.6442683156,0.6357649009,-1.365331877,0.7927517028,1.536232575,-0.4701622545
1.177932241,3,2,1.680488586,-0.2558403806,0.98568469,-0.2238161637,0.01630180396,-0.5022704896,-0.56950442,0.5458118928,-1.797026981,1.222781014,1.490840986,-0.942836675
1.290360128,3,2,1.564449741,-0.270903341,0.2557633826,-0.05903920775,0.1797086051,-0.1617286898,-0.651145566,0.4806181961,-1.274358847,1.064552704,1.090287351,-0.6328487634
1.489979546,3,2,1.789016709,-0.3242498464,0.4382437093,-0.1086786304,0.01630180396,0.6215174498,-0.6323609718,0.5926874459,-1.31691767,1.389009827,0.7763210422,-0.8496665027
0.5267872331,3,1,1.301700889,-3.279871706,0.98568469,-2.147868008,0.01630180396,-0.1957828698,-0.9348983334,0.4806181961,-2.026725049,0.9620053454,1.034606086,-1.218387791
1.290360128,3,2,1.789016709,-0.4498021932,0.8032043627,-0.216323474,-0.4161837325,0.3831381899,-0.6438854556,0.5035214847,-1.052411711,1.200211141,0.8027068481,-0.6153552505
1.177932241,3,2,1.301700889,-0.6220873565,-0.6566382509,0.102417567,-0.6900195262,-0.1617286898,-0.6746274446,0.5092097721,-1.395471861,1.413052313,1.360184858,-0.7241965164
1.177932241,3,2,1.623506218,-0.2860459906,-0.6566382509,0.1433712535,0.4890475053,0.24692147,-0.6536858524,0.6062581512,-1.544854873,1.156445551,0.8640077837,-0.9283375409
1.177932241,3,2,1.789016709,-0.3089089114,-1.569039885,0.3624666239,0.3370611523,-0.8087581094,-0.5867019131,0.5597160916,-1.449498828,0.8468947727,1.433998198,-0.5840973568
0.7449897201,3,2,1.372113206,-0.2408573267,0.98568469,-0.2209360275,0.1797086051,-0.3319995897,-0.6206323746,0.5233640974,-1.32904344,1.185885001,1.3198486,-0.6257345325
0.7449897201,3,2,1.735601145,-0.2408573267,0.8032043627,-0.1782258943,0.6364430592,-1.183354089,-0.6116883505,0.4806181961,-1.580392319,0.9312713381,1.858285118,-0.5841786341
1.665847783,3,2,1.94046106,-0.4819676399,0.8032043627,-0.2222629481,0.5632784819,-1.115245729,-0.6420976751,0.5680118624,-1.656990865,0.8535581448,1.719428147,-0.6720438937
1.489979546,3,2,0.9702305978,-0.3396697268,-1.569039885,0.3593435508,0.5632784819,-0.6384872095,-0.7074076918,0.4920997311,-1.28653749,1.069434356,1.479902198,-0.5152601248
0.7449897201,3,2,1.94046106,-0.2558403806,0.8032043627,-0.180936139,-0.2393732388,-1.013083189,-0.7250171829,0.5346187888,-1.461466204,1.07604452,1.826127924,-0.5457737679
1.747155897,3,2,1.680488586,-0.1671484405,1.715605996,-0.3870949211,0.9884525876,-1.149299909,-0.742075534,0.5346187888,-1.389451085,1.356967606,2.213630699,-0.4458343623
0.9124223677,3,2,1.680488586,-0.3942580262,1.53312567,-0.3936814466,0.4890475053,0.31502983,-0.7757665991,0.5569430302,-1.310849174,1.375518114,0.9748196965,-0.7875890134
1.747155897,3,2,1.94046106,-0.3629471166,1.53312567,-0.3860575983,-0.9733228674,-0.8087581094,-0.7107239931,0.5177137865,-1.698015667,0.8906163108,1.472942153,-0.7964401708
1.489979546,3,2,1.789016709,-0.4819676399,0.8032043627,-0.2222629481,0.2591132892,-1.285516629,-0.7380994544,0.5177137865,-1.491324246,1.231593399,2.242444816,-0.4878825409
1.580361965,3,2,1.564449741,-0.4100306233,0.07328305594,-0.03868562909,1.123726366,-0.8768664694,-0.7458015832,0.5541660744,-1.491324246,1.193775478,1.801064651,-0.612056403
1.053574616,3,4,1.891327491,1.739193364,-0.8391185777,0.4716302167,-0.5976440806,-0.8087581094,-1.053685579,0.4719681657,-1.219363575,0.9442236488,1.520419266,-0.4491912695
1.053574616,3,2,2.169501409,-0.4578146111,1.350645343,-0.358481655,0.09875510344,-0.5703788495,-1.061947345,0.5148829141,-1.779617001,0.8867049511,1.266952211,-0.9534325181
1.053574616,3,4,2.035172725,1.558029507,0.2557633826,0.2516331822,0.01630180396,0.04259639011,-1.072721922,0.4574781838,-1.413512716,1.410343884,1.199108236,-0.8242990334
1.053574616,3,4,1.680488586,1.516931176,0.4382437093,0.2146538221,-0.1528235363,-0.1617286898,-1.069013601,0.4978181156,-1.353250445,1.379713047,1.334738537,-0.7305722446
1.177932241,3,4,1.840883003,1.455558721,0.98568469,0.116172187,-0.5976440806,-0.3660537697,-1.07689266,0.5402230639,-1.544854873,0.9685093335,1.171038294,-0.8226412056
1.053574616,3,2,1.372113206,-0.4900571618,0.8032043627,-0.223760596,-0.2393732388,0.07665057009,-1.114737448,0.5261835218,-1.515149264,1.165468512,0.9912912841,-0.9094819532
1.053574616,3,4,1.789016709,1.497721505,0.2557633826,0.2407134361,0.2591132892,-0.2979454097,-1.059551188,0.5652505124,-1.021154472,1.421785753,1.477806891,-0.4536186169
1.053574616,3,2,1.789016709,-0.3396697268,1.168165016,-0.2851214283,-0.8778895973,0.04259639011,-1.085944874,0.5092097721,-1.401489051,1.450159912,1.22849862,-0.8171131309
0.9124223677,3,3,1.94046106,1.292923688,1.350645343,0.0244115989,1.123726366,-0.4341621296,-1.063191565,0.5035214847,-1.692164261,1.215152191,1.427267363,-0.9175106092
0.9124223677,3,3,1.680488586,1.221586795,0.4382437093,0.1598057764,-1.069717462,-0.8087581094,-1.067679756,0.5486005004,-1.532982645,1.095336695,1.652721508,-0.6969355066
0.5267872331,3,3,1.891327491,1.177666561,1.168165016,0.0295890242,-0.5063531614,-0.6384872095,-1.068823137,0.5486005004,-1.28653749,1.019065147,1.437094155,-0.5528204738
0.7449897201,3,4,1.564449741,1.449004725,1.168165016,0.08634750974,0.5632784819,0.3831381899,-1.081992532,0.5120482401,-1.353250445,1.263700736,0.8480469719,-0.8614420109
0.7449897201,3,1,1.564449741,-3.079792949,0.98568469,-1.409959195,-0.4161837325,-0.3319995897,-1.075377621,0.4863664006,-2.319085186,1.099374742,1.250459178,-1.435380572
0.9124223677,3,1,1.680488586,-3.079792949,0.2557633826,-0.653512992,-0.5063531614,-0.6044330295,-1.108293738,0.4777385395,-2.009649376,1.379413334,1.707981912,-1.134404449
0.9124223677,3,4,2.125668581,1.46209451,-1.204079231,0.5011420936,0.1797086051,-0.1276745098,-1.057919221,0.4978181156,-0.907690152,0.7108368904,0.782065375,-0.4224327064
1.290360128,3,3,1.372113206,0.8681543281,0.4382437093,0.09467997595,0.09875510344,-0.3660537697,-1.046242774,0.135442269,-1.298700898,1.085539856,1.266532616,-0.6348773909
1.177932241,3,3,1.564449741,1.087107005,-1.934000538,0.6206942701,0.1797086051,-0.4682163096,-1.055419222,0.1513613081,-1.176368369,0.9719053163,1.255522944,-0.5171606544
1.053574616,3,3,1.372113206,1.020591241,-0.2916775976,0.2539257319,0.6364430592,-0.7065955695,-1.098565217,0.2020289353,-0.9583036555,1.059387719,1.530565498,-0.2893494585
1.290360128,3,3,1.735601145,1.102463768,-0.4741579242,0.3013669462,1.190335127,-0.5703788495,-1.049050994,0.2365760666,-0.882269113,1.103703844,1.45040506,-0.2704719444
1.290360128,3,3,1.439084465,0.9560311276,0.98568469,0.01471110686,0.09875510344,0.24692147,-1.081804015,0.326252773,-0.8503831285,1.211927013,0.9046140966,-0.4898716166
1.489979546,3,2,1.840883003,-0.9730962361,0.6207240361,-0.2662822256,0.4136715804,-0.2298370497,-1.091756662,0.1925638854,-1.139357283,1.445927616,1.4403846,-0.5609945366
1.393748239,3,2,1.564449741,-1.169020146,1.168165016,-0.4753381398,0.9197166616,-0.6044330295,-1.070631384,0.2708483281,-1.365331877,1.02220215,1.410754984,-0.6227981726
1.053574616,3,4,1.439084465,1.419282973,0.4382437093,0.1965125908,0.09875510344,-0.5363246696,-1.056477513,0.1513613081,-1.35929299,1.050788158,1.377459535,-0.6353315789
1.393748239,3,4,1.439084465,1.558029507,0.98568469,0.1368082417,0.850195036,-0.4341621296,-1.058687466,0.2365760666,-1.310849174,1.368332031,1.550293415,-0.6269392297
0.9124223677,3,4,1.623506218,1.452284006,0.6207240361,0.1732500925,0.9884525876,-0.1957828698,-1.099216149,0.1830817644,-1.151710737,1.257504085,1.267534029,-0.5799478828
0.7449897201,3,1,0.9702305978,-3.242057603,0.2557633826,-0.7172795964,-0.5976440806,-0.6044330295,-0.8791549218,0.2209048289,-2.168117424,-0.05108544951,0.4311172051,-1.24518333
1.053574616,3,4,1.372113206,1.44572086,-1.021598904,0.4612409465,1.386415255,-0.8087581094,-0.8848523348,0.1988758621,-1.656990865,-0.6160987689,-0.05222081148,-0.7780950762
0.5267872331,3,4,1.735601145,1.50414198,0.6207240361,0.1831434869,0.09875510344,0.1107047501,-0.884414887,0.2365760666,-0.6366860008,-0.6922441505,-0.6277286781,-0.2882485423
0.5267872331,3,4,1.680488586,1.516931176,-0.2916775976,0.3364581053,0.1797086051,0.1107047501,-0.8704551746,0.2677449081,-0.80553333,-0.7413837943,-0.6784103518,-0.3986280889
0.7449897201,3,3,1.94046106,1.083250734,1.53312567,-0.05216891879,-1.464414434,0.5193549098,-0.889001331,0.1258741913,-0.8439911006,-0.7319017116,-0.8478034018,-0.5349100836
0.7449897201,3,1,1.147992294,-2.956749073,-1.751520212,0.1461538932,-0.1528235363,-1.319570809,-0.9167432115,0.04577501698,-2.184978654,-0.9107987032,-0.1014478586,-1.103306014
0.7449897201,3,1,1.623506218,-3.242057603,0.2557633826,-0.7172795964,-0.7834452875,-1.285516629,-0.9515654644,0.1862443212,-2.352399745,0.7784697535,1.812814484,-1.265558859
0.7449897201,3,4,2.035172725,1.491283624,-0.1091972708,0.300578468,-3.735916986,-0.4341621296,-0.9393208836,0.2240434676,-0.8119556388,0.8288848656,1.10843866,-0.2493404863
1.053574616,3,4,1.301700889,1.497721505,-2.116480864,0.7260794647,0.7798428955,-0.1617286898,-0.9146040702,0.1894050378,-0.245192095,1.152374421,1.159149393,0.04674475209
0.5267872331,3,1,1.372113206,-3.079792949,-0.8391185777,-0.1814962361,-1.265288695,-0.5703788495,-0.9525027838,0.2146211495,-2.263374452,1.348305936,1.652321481,-1.336303315
1.393748239,3,4,1.503074697,1.788202115,-0.6566382509,0.4459245693,-0.3271758781,-0.05956614983,-0.7055624023,0.2863267926,-1.0835597,1.411547515,1.278471292,-0.5271839616
1.393748239,3,4,1.301700889,1.680276886,-1.021598904,0.4974519504,1.056443475,-0.3660537697,-0.7689208706,0.1988758621,-0.7020638855,1.333394801,1.46509419,-0.1740749857
1.393748239,3,4,1.623506218,1.622973077,-1.021598904,0.4885601127,-0.2393732388,-0.5363246696,-0.7857443453,0.2615305297,-0.7020638855,1.297429572,1.581026113,-0.1203933164
1.177932241,3,4,0.8678006488,1.715794147,-1.021598904,0.5029754733,1.123726366,-0.02551196985,-0.7863292482,0.242828829,-0.7020638855,1.439583338,1.272998196,-0.2808833652
1.290360128,3,4,1.94046106,1.712853725,-1.569039885,0.6179146295,0.7086106301,-0.4682163096,-0.8217004482,0.1290648669,-0.4639285087,1.40583189,1.60948832,0.01861244345
1.177932241,3,4,1.623506218,1.736280438,-0.4741579242,0.4049871837,1.123726366,-0.3319995897,-0.8662514753,0.2209048289,-0.6955512986,1.404328463,1.492521712,-0.191281354
1.053574616,3,4,1.439084465,1.768137696,-0.6566382509,0.4426669504,-0.6900195262,-0.1957828698,-0.8535658586,0.2490722937,-0.9834985734,1.219845908,1.238225624,-0.4327944191
0.5267872331,3,4,1.227255375,1.63514888,-0.4741579242,0.3882590739,0.4890475053,0.8258425297,-0.8377200399,0.2459517361,-0.5839694212,1.189683041,0.5132947713,-0.4451889851
0.5267872331,3,4,1.789016709,1.70990982,-0.6566382509,0.433222521,0.4136715804,-0.1276745098,-0.7764730448,0.1988758621,-0.8631522906,1.35965768,1.29250484,-0.3600373587
1.177932241,3,4,0.9702305978,1.788202115,0.6207240361,0.2371133759,0.9197166616,-0.09362032981,-0.790183981,0.2303142106,-0.7862355715,1.399218947,1.295783812,-0.3183366346
0.7449897201,3,4,1.147992294,1.662324999,0.8032043627,0.1853013462,0.9884525876,-0.02551196985,-0.7527493754,0.1608947439,-0.6037823386,1.431735456,1.267149026,-0.2115319074
1.053574616,3,4,1.301700889,1.686231929,-0.6566382509,0.4293864812,-0.7834452875,0.07665057009,-0.809772286,0.1290648669,-1.365331877,1.235121319,1.043505574,-0.7725286207
1.177932241,3,4,1.301700889,1.61991961,0.07328305594,0.2924758905,-0.6900195262,-0.05956614983,-0.8222715087,0.2303142106,-0.8375940799,1.299208968,1.193725249,-0.3668692772
1.177932241,3,4,0.7515374362,1.822231826,-0.2916775976,0.3880332946,0.01630180396,0.00854221013,-0.8423455345,0.1799173954,-0.8183728463,1.140175075,1.021809942,-0.3754086895
0.9124223677,3,4,1.227255375,1.908096292,-0.4741579242,0.4334737081,0.01630180396,-1.898491869,-0.7817610485,0.2708483281,-1.249955435,1.248955297,2.972128317,-0.06176139789
0.5267872331,3,4,1.503074697,1.799596249,-0.6566382509,0.4477751535,0.1797086051,-0.8087581094,-0.8398653862,0.2020289353,-0.977206731,1.206359616,1.748575769,-0.2387706536
1.177932241,3,4,1.227255375,1.753707313,-0.8391185777,0.4739375387,-0.06757920993,-0.4682163096,-0.7978641839,0.2240434676,-0.5175317138,0.7664122235,1.082120774,-0.0153593402
1.053574616,3,4,1.147992294,1.88071072,-1.751520212,0.6850932756,1.640050658,-0.6725413895,-0.8733242652,0.1672423748,-0.9646092904,1.128576269,1.559643922,-0.2772134498
0.9124223677,3,4,2.125668581,1.825047132,-1.569039885,0.6344451556,1.256300831,-1.217408269,-0.8412187178,0.2365760666,-0.9393588697,0.6722037814,1.643129563,-0.06750500691
1.290360128,3,4,2.295984474,1.78248571,-1.021598904,0.5133698004,0.5632784819,-0.8428122894,-0.8415568544,0.2365760666,-0.6890331811,1.323569277,1.88072062,-0.01181625219
1.053574616,3,4,1.891327491,1.813767141,-0.6566382509,0.4500773492,1.056443475,-0.1276745098,-0.9235662504,0.1735833364,-1.586303777,1.112081122,1.101726103,-0.8959664089
1.177932241,3,4,1.439084465,1.899911103,0.4382437093,0.2855344559,-1.464414434,0.17881311,-0.9472872104,0.2863267926,-1.26826378,0.9248050674,0.7378975476,-0.7413021685
0.9124223677,3,4,1.623506218,1.825047132,0.4382437093,0.2717347066,0.2591132892,0.04259639011,-0.9373219841,0.2334462624,-0.37591621,1.166633599,1.016943431,-0.105706842
1.177932241,3,4,1.503074697,1.825047132,0.8032043627,0.2168804386,0.1797086051,0.8598967096,-0.9101010771,0.2615305297,-0.7345447479,1.191728969,0.4942298896,-0.553060412
1.177932241,3,4,1.623506218,1.768137696,-1.204079231,0.5475637483,0.9884525876,0.4853007299,-0.9166363328,0.2677449081,-0.5108537537,1.20343112,0.7370359219,-0.3183367993
1.177932241,3,4,1.372113206,1.808108291,0.6207240361,0.2408763682,0.5632784819,-0.1276745098,-0.480545815,0.2240434676,-0.01258202656,1.242476589,1.202759207,0.2321725231
1.177932241,3,4,1.623506218,1.768137696,-1.386559558,0.5857712303,0.4890475053,0.4171923699,-0.5213546172,0.2770475108,-0.6694453861,1.437771606,0.9474019937,-0.3604340041
1.580361965,3,4,1.503074697,1.57676334,-1.569039885,0.5980247082,0.7086106301,0.21286729,-0.5172676572,0.2020289353,-0.3690976825,0.9057260423,0.7004852042,-0.1085138294
1.053574616,3,4,1.372113206,1.50414198,-0.6566382509,0.3999980846,-0.1528235363,-0.7065955695,-0.4457475537,0.2146211495,-0.6037823386,0.929583849,1.418442067,0.04430839717
1.393748239,3,4,1.503074697,1.46209451,-1.751520212,0.6249852477,1.321652074,-0.7406497494,-0.4801296943,0.2459517361,-0.6890331811,0.8502255459,1.37809769,-0.009241856366
0.9124223677,3,3,1.147992294,1.159106175,-0.4741579242,0.3104616166,0.5632784819,0.1107047501,-0.434315848,0.1035055007,-0.8886316241,1.345321402,1.100201555,-0.4143839998
1.290360128,3,3,1.439084465,1.087107005,-0.2916775976,0.2648251575,0.3370611523,0.04259639011,-0.3948213146,0.07467129853,-0.4773681175,1.330713863,1.140025522,-0.1141958757
1.393748239,3,3,1.789016709,1.028524701,0.07328305594,0.1886384911,-0.5063531614,-1.489841709,-0.4077203783,0.1799173954,-1.126987242,0.887822231,2.130365877,-0.07548982285
0.7449897201,3,1,1.623506218,-3.079792949,-0.6566382509,-0.2475718521,1.190335127,-0.1957828698,-0.3678206663,0.1957208363,-2.060805484,1.341443231,1.332494031,-1.208504868
1.290360128,3,2,1.372113206,-0.8647042841,0.8032043627,-0.2953617957,1.450614808,-0.8087581094,-0.4533385032,0.3017387662,-1.04616907,1.370726657,1.888557265,-0.2536663348
0.9124223677,3,2,2.035172725,-0.5226071858,0.07328305594,-0.0552050972,0.850195036,0.24692147,-0.4285089162,0.2177640474,-1.126987242,1.455604702,1.080600983,-0.6151063398
1.393748239,3,3,1.564449741,1.032480389,-0.4741579242,0.2901958168,0.9197166616,-0.4682163096,-0.4382736583,0.2240434676,-1.243844894,1.005962832,1.283873559,-0.5086769177
0.5267872331,3,1,1.372113206,-3.141894709,-1.569039885,0.06162510699,-1.069717462,-0.5703788495,-0.4302099241,0.2553062599,-2.196207176,0.768602644,1.165182529,-1.247091344
1.393748239,3,4,1.564449741,2.051201188,-0.6566382509,0.4887176892,0.7086106301,0.07665057009,-0.4916137512,0.2955821353,-1.26826378,1.376117252,1.148191068,-0.6768971533
1.290360128,3,1,1.439084465,-3.018077322,-1.386559558,0.01536609531,-0.6900195262,-0.2298370497,-0.4457475537,0.4016043505,-2.077810602,1.403426543,1.407692115,-1.219684249
0.5267872331,3,1,1.372113206,-3.079792949,0.4382437093,-0.7681363718,0.4890475053,-1.319570809,-0.4569847184,0.3414792539,-2.274535446,1.166342309,2.21781338,-1.153321792
1.489979546,3,4,1.439084465,1.827859324,-1.204079231,0.5567123243,-1.265288695,-0.4682163096,-0.4245353521,0.2801432268,-1.83176815,1.168964344,1.418157721,-0.9690842266
0.5267872331,3,4,1.227255375,1.796752527,-0.2916775976,0.3837210331,-0.06757920993,-0.2979454097,-0.4501082912,0.1608947439,-1.449498828,1.101106057,1.224807077,-0.7127089906
1.053574616,3,4,1.301700889,1.70990982,1.53312567,0.08680202405,0.1797086051,0.07665057009,-0.4464514386,0.1608947439,-1.371367118,1.330713863,1.114623683,-0.7480881156
1.393748239,3,4,1.439084465,1.704011519,0.4382437093,0.2493569944,0.5632784819,-0.2638912297,-0.4293595665,0.3505788875,-1.31691767,1.281729769,1.340697695,-0.6197260245
0.7449897201,3,4,1.439084465,1.727521211,-0.8391185777,0.4697754922,0.7798428955,0.3490840099,-0.4279416534,0.307884315,-1.28045008,1.440187338,0.9966684695,-0.7473024474
1.177932241,3,4,1.439084465,1.650283886,-1.204079231,0.5295860387,0.7086106301,-0.09362032981,-0.4283671127,0.1799173954,-1.698015667,1.302472282,1.222397346,-0.9504284302
1.290360128,3,4,1.227255375,1.785345532,-0.6566382509,0.4454606887,-0.2393732388,-0.1276745098,-0.4097211776,0.242828829,-1.497285586,1.084964006,1.080552745,-0.7888135376
1.393748239,3,4,1.988380893,1.739193364,-1.386559558,0.5814297164,-0.3271758781,-0.2979454097,-0.4475772227,0.2924997186,-1.431521602,1.090148394,1.216022572,-0.6988137126
0.7449897201,3,3,1.503074697,1.217959719,-0.2916775976,0.2864390338,1.763899398,-0.6384872095,-0.4731829911,0.2146211495,-1.580392319,1.000842907,1.421549877,-0.7276758082
0.9124223677,3,3,1.439084465,1.10628603,1.168165016,0.01456210786,0.7086106301,0.24692147,-0.4287924988,0.3017387662,-1.274358847,1.427512858,1.060499673,-0.7186005412
1.290360128,3,3,1.372113206,1.140387882,0.4382437093,0.1447648021,-0.2393732388,-0.9449748293,-0.4699803347,0.307884315,-1.298700898,0.9577671431,1.655650752,-0.4115947043
1.489979546,3,3,1.147992294,1.214326736,-1.021598904,0.4261232571,-0.8778895973,-0.5022704896,-0.4645394647,0.2553062599,-1.033670612,0.743190129,1.088951961,-0.3421029746
1.393748239,3,3,1.94046106,1.292923688,-0.1091972708,0.2665103218,-0.7834452875,-0.9449748293,-0.4774924692,0.2459517361,-1.389451085,1.176252829,1.850167967,-0.4860187704
1.393748239,3,4,1.680488586,1.739193364,0.8032043627,0.2002490639,-2.400350139,-0.6384872095,-0.3807043116,0.2334462624,-1.237730452,1.023057954,1.440496057,-0.4496909999
1.665847783,3,4,1.301700889,1.494504748,-0.4741579242,0.3650792722,0.4890475053,-0.1957828698,-0.4465921907,0.1767512432,-0.6563587249,1.440187338,1.408286492,-0.1646043912
1.290360128,3,3,1.840883003,1.044303696,1.350645343,-0.02971609555,1.123726366,0.00854221013,-0.4017087066,0.2615305297,-1.08977637,0.7757272139,0.7389314897,-0.5245767655
1.489979546,3,3,1.680488586,1.032480389,-1.934000538,0.6135330288,0.4890475053,-0.1617286898,-0.3611386055,0.3170814856,-1.419519215,0.733655325,0.824955931,-0.7184074697
1.053574616,3,4,1.227255375,1.526478245,-1.021598904,0.473649793,0.850195036,-0.2979454097,-0.492165695,0.2739492034,-0.8375940799,1.415460581,1.472888546,-0.2640375447
1.393748239,3,4,1.062834353,1.46209451,-1.386559558,0.540269876,0.01630180396,-0.5022704896,-0.5559033672,0.1449980388,-1.0835597,0.9332406425,1.250770883,-0.3873665857
0.9124223677,3,2,1.891327491,-0.9457532378,-0.1091972708,-0.07279512282,-0.7834452875,-0.2298370497,-0.5146751311,0.2146211495,-0.9203718655,1.450159912,1.443633547,-0.3456702507
1.489979546,3,2,1.891327491,-0.5637248357,-0.6566382509,0.1095170208,-1.167047502,-0.6044330295,-0.6042667422,0.1418142007,-1.371367118,1.344426267,1.679322958,-0.5818745786
0.7449897201,3,2,1.227255375,-0.5969612767,-1.021598904,0.1934139868,-0.4161837325,-0.05956614983,-0.6273437896,0.2020289353,-1.371367118,1.453486847,1.309897034,-0.7282152501
1.580361965,3,3,1.564449741,0.9560311276,0.2557633826,0.1432498639,0.7086106301,0.6555716298,-0.5506780774,0.1830817644,-0.8247849744,1.102260509,0.5576235068,-0.5257685303
0.5267872331,3,2,1.227255375,-0.7415768239,-0.6566382509,0.08786071086,-0.6900195262,-0.2298370497,-0.5770638366,0.1830817644,-1.151710737,0.7252235218,0.8672883824,-0.5183280983
1.177932241,3,2,1.735601145,-0.9276150983,0.8032043627,-0.3079257061,-0.7834452875,-0.4341621296,-0.5981247012,0.2397035973,-1.077338743,1.08986027,1.325273858,-0.4068044121
1.580361965,3,2,1.789016709,-0.9095495535,1.53312567,-0.5304005662,0.7086106301,0.8939508896,-0.5974700987,0.2924997186,-1.176368369,0.9304275374,0.2982079604,-0.8130867683
1.393748239,3,2,1.623506218,-0.3396697268,0.8032043627,-0.1961525772,-0.4161837325,0.8258425297,-0.5553680723,0.2083291129,-1.151710737,1.290612432,0.5807949865,-0.7787994633
1.053574616,3,2,1.623506218,-0.5720054867,-0.1091972708,-0.01975254494,0.5632784819,-0.4341621296,-0.5405909246,0.1513613081,-1.413512716,0.829161534,1.10867194,-0.6561795714
1.747155897,3,3,1.680488586,0.9642100949,0.6207240361,0.08013687438,0.9197166616,0.3831381899,-0.5593792569,0.2553062599,-1.292621092,1.323271731,0.8903583685,-0.7734427841
1.177932241,3,3,1.564449741,1.012628107,-0.6566382509,0.3223313948,1.056443475,-0.02551196985,-0.5407257525,0.1957208363,-1.461466204,1.433545825,1.268498673,-0.7962723778
1.393748239,3,2,1.227255375,-0.8380163501,-1.386559558,0.260461612,1.056443475,1.370709409,-0.6207616755,0.3323523139,-1.431521602,0.9270534568,0.04117113305,-1.074883961
1.580361965,3,2,1.062834353,-0.8468940142,-1.204079231,0.2119208825,0.1797086051,1.983684649,-0.6083067633,0.326252773,-1.157881283,1.062830605,-0.167759992,-1.017226873
1.489979546,3,3,2.080912653,0.9764191422,-0.2916775976,0.2467245447,0.09875510344,-0.4341621296,-0.6449062308,0.205180028,-0.7926733188,1.396515246,1.572739641,-0.2035987291
1.177932241,3,3,1.372113206,0.9925885885,-1.021598904,0.3932463435,0.2591132892,0.9620592496,-0.7477212763,0.307884315,-0.9519933862,1.150630367,0.4068218118,-0.6967780665
1.824844822,3,3,1.564449741,0.9229915956,-0.4741579242,0.2728811376,-0.1528235363,-0.1617286898,-0.76240113,0.1925638854,-0.7474992567,1.103703844,1.121060973,-0.2684847421
1.489979546,3,3,2.080912653,1.008635324,-0.4741579242,0.2864073261,-0.4161837325,-0.02551196985,-0.7460416724,0.2146211495,-1.014889728,1.431433768,1.266924092,-0.4918117823
1.580361965,3,3,1.564449741,1.028524701,-0.2916775976,0.255222306,-0.9733228674,0.4853007299,-0.763113706,0.2521904766,-0.6694453861,1.091301012,0.657552972,-0.4014389687
2.414042806,3,2,1.789016709,-0.7939035207,-0.2916775976,-0.00688173123,-0.2393732388,-0.1957828698,-0.454741564,0.2240434676,-0.8375940799,1.064552704,1.116228479,-0.2918354449
0.5267872331,3,3,1.503074697,1.036428762,-0.8391185777,0.3622377495,0.6364430592,0.00854221013,-0.5314016189,0.326252773,-0.3690976825,1.368631319,1.19397813,-0.04569977962
1.290360128,3,3,1.623506218,1.079387571,0.4382437093,0.133489165,0.6364430592,0.00854221013,-0.5880184041,0.1799173954,-0.3005319684,1.408237967,1.223468047,-0.007348824213
1.971057688,3,3,1.680488586,1.024561663,-1.021598904,0.3979317832,0.01630180396,-2.477412928,-0.5730888844,0.2177640474,-1.021154472,-0.4604912993,1.553348532,0.4369654989
1.824844822,3,2,1.147992294,-0.2558403806,0.98568469,-0.2238161637,-0.3271758781,-1.592004249,-0.579312667,0.2240434676,-0.9267055896,1.408538778,2.752761481,0.1172577527
1.747155897,3,3,1.680488586,1.113910451,-1.021598904,0.4111275015,-3.280649377,0.3831381899,-0.5985173525,0.154540679,-0.5441807586,0.7867050967,0.5005575477,-0.2776189181
