l_temp,dd,p,mn,s,mn_s,mn_s_t,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_f,heat_ext
1509,7,0.027,0.827,0.012,68.91666667,44.94691449,81,1590,2.29,2339.74,57.65,6.74,243.44,106.3056769,28922864.59
1509,11,0.022,0.778,0.016,48.625,35.77449321,39,1548,2.48,2342.62,58.11,6.98,235.12,94.80645161,27692035.45
1509,11,0.024,0.75,0.023,32.60869565,26.82423957,53,1562,2.45,2342.57,58.19,6.77,233.76,95.4122449,27187198.11
1509,1,0.025,0.789,0.028,28.17857143,22.94811947,41,1550,2.35,2341.54,58.11,6.54,234.47,99.77446809,27369115.2
1509,6,0.025,0.811,0.027,30.03703704,23.61991192,48,1557,2.63,2346.47,58.09,7.02,248.17,94.36121673,26305445.43
1509,10,0.023,0.809,0.023,35.17391304,26.82423957,50,1559,2.57,2340.14,58.16,7.3,242.3,94.28015564,27917779.14
1509,11,0.027,0.802,0.024,33.41666667,25.93359266,48,1557,2.7,2341.87,58.07,7.47,255.6,94.66666667,27212529.4
1509,12,0.03,0.78,0.027,28.88888889,23.61991192,76,1585,2.22,2335.64,57.63,6.57,247.35,111.4189189,29031373.95
1514,1,0.017,0.49,0.023,21.30434783,26.82423957,44,1558,2.38,2341.57,57.99,5.57,230.52,96.85714286,23016255.71
1514,3,0.019,0.514,0.027,19.03703704,23.61991192,48,1562,2.76,2313.54,57.74,5.61,267.67,96.98188406,19750590.39
1514,7,0.021,0.522,0.019,27.47368421,31.21470086,52,1566,2.3,2333.06,58.04,5.69,238.71,103.7869565,24241507.77
1509,8,0.027,0.786,0.026,30.23076923,24.33786233,43,1552,2.59,2341.09,58.06,7.09,246.11,95.02316602,26916207.73
1509,2,0.019,0.765,0.018,42.5,32.58285073,40,1549,2.69,2339.61,57.88,7.14,255.03,94.80669145,26081867.91
1509,7,0.024,0.807,0.018,44.83333333,32.58285073,54,1563,2.72,2340.81,57.71,7.29,260.34,95.71323529,26349603.15
1509,6,0.02,0.785,0.02,39.25,29.96988564,38,1547,2.38,2299.52,57.78,6.48,234.85,98.67647059,26295687.53
1509,4,0.027,0.804,0.013,61.84615385,42.18126779,52,1561,2.41,2304.73,58.13,6.86,230.99,95.84647303,27553477.49
1509,4,0.02,0.813,0.027,30.11111111,23.61991192,50,1559,2.59,2302.03,58.04,6.77,245.78,94.8957529,25272556.38
1509,4,0.026,0.79,0.024,32.91666667,25.93359266,32,1541,2.3,2297.71,57.96,6.53,238.66,103.7652174,27398693.24
1509,4,0.021,0.803,0.025,32.12,25.10710746,59,1568,2.74,2302.29,58.02,6.97,260.79,95.17883212,24597531.92
1509,5,0.023,0.811,0.026,31.19230769,24.33786233,64,1573,2.33,2294.85,57.5,6.37,244.35,104.8712446,26350393.52
1509,3,0.029,0.765,0.027,28.33333333,23.61991192,20,1529,2.59,2300.47,57.91,6.56,245.6,94.82625483,24472026.81
1509,2,0.022,0.79,0.017,46.47058824,34.09448306,50,1559,2.42,2301.04,58.06,6.69,231.23,95.54958678,26716785.92
1509,4,0.018,0.791,0.016,49.4375,35.77449321,73,1582,2.52,2296.89,57.79,6.27,250.94,99.57936508,24002500.5
1509,6,0.026,0.813,0.026,31.26923077,24.33786233,56,1565,2.5,2303.85,57.85,6.79,238.66,95.464,26280477.72
1509,3,0.03,0.782,0.026,30.07692308,24.33786233,55,1564,2.49,2301.37,58.19,6.37,236.42,94.94779116,24727250.19
1509,4,0.021,0.778,0.028,27.78571429,22.94811947,53,1562,2.54,2299.97,58.07,6.94,241.02,94.88976378,26393514
1509,5,0.018,0.811,0.027,30.03703704,23.61991192,52,1561,2.5,2300.55,58.08,6.68,236.48,94.592,25817692.32
1509,6,0.032,0.773,0.016,48.3125,35.77449321,68,1577,2.33,2288.16,57.52,6.45,238.47,102.3476395,26603542.66
1509,5,0.026,0.808,0.023,35.13043478,26.82423957,61,1570,2.68,2293.27,57.91,7.44,255.07,95.17537313,26738843.64
1509,5,0.031,0.82,0.015,54.66666667,37.65403131,36,1545,2.62,2293.95,57.78,6.84,250,95.41984733,25152899.08
1509,3,0.015,0.8,0.013,61.53846154,42.18126779,55,1564,2.55,2295.27,58.07,6.83,242.48,95.09019608,25820437.34
1509,5,0.03,0.811,0.026,31.19230769,24.33786233,45,1554,2.56,2293.28,58.1,6.64,243.26,95.0234375,24982419
1509,3,0.028,0.773,0.026,29.73076923,24.33786233,58,1567,2.48,2291.44,58.02,6.66,236.41,95.3266129,25845225.68
1509,3,0.025,0.795,0.011,72.27272727,48.15942887,79,1588,2.3,2287.8,57.75,6.27,240.1,104.3913043,26194315.3
1509,6,0.025,0.823,0.031,26.5483871,21.1678094,61,1570,2.71,2293.01,58.13,6.92,256.07,94.49077491,24591897.65
1509,7,0.028,0.791,0.024,32.95833333,25.93359266,52,1561,2.79,2290.96,58.12,6.8,264.87,94.93548387,23451547.53
1509,8,0.025,0.793,0.03,26.43333333,21.72572514,54,1563,2.73,2290.51,57.97,6.83,259.57,95.08058608,24067974.31
1509,5,0.02,0.795,0.019,41.84210526,31.21470086,68,1577,2.32,2290.41,57.51,6.3,236.4,101.8965517,26122520.95
1509,6,0.03,0.797,0.03,26.56666667,21.72572514,37,1546,2.5,2295.87,58.01,6.37,237.32,94.928,24569482.39
1509,8,0.027,0.782,0.026,30.07692308,24.33786233,51,1560,2.59,2294.18,57.82,6.28,246.98,95.35907336,23363433.08
1509,5,0.023,0.791,0.022,35.95454545,27.78715793,63,1572,2.58,2293.96,57.96,6.76,245.95,95.32945736,25244229.58
1495,3,0.032,1.195,0.027,44.25925926,23.61991192,55,1550,2.25,2296.98,57.45,6.54,245.79,109.24,28041531.84
1495,4,0.029,1.26,0.017,74.11764706,34.09448306,41,1536,2.5,2301.06,57.91,7.13,238.19,95.276,27563017.1
1495,3,0.02,1.168,0.017,68.70588235,34.09448306,42,1537,2.52,2300.9,57.89,7.15,240.15,95.29761905,27419058.33
1509,4,0.035,0.785,0.029,27.06896552,22.31802259,49,1558,2.49,2299.28,57.87,6.24,237.43,95.35341365,24200614.55
1495,6,0.032,1.2,0.023,52.17391304,26.82423957,48,1543,2.69,2298.74,57.95,7.07,255.28,94.89962825,25375013.22
1495,4,0.025,1.187,0.024,49.45833333,25.93359266,46,1541,2.7,2298.12,57.9,7.15,256.25,94.90740741,25560201.33
1495,3,0.028,1.168,0.027,43.25925926,23.61991192,41,1536,2.52,2297.2,57.94,6.94,239.72,95.12698413,26570946.67
1495,5,0.02,0.781,0.026,30.03846154,24.33786233,45,1540,2.61,2294.47,58.15,6.34,246.82,94.56704981,23408868.64
1495,5,0.027,1.181,0.023,51.34782609,26.82423957,51,1546,2.76,2299.76,58.08,7.39,261.48,94.73913043,25862301.04
1509,6,0.027,0.8,0.028,28.57142857,22.94811947,38,1547,2.78,2296.42,58.26,6.7,261.82,94.17985612,23245057.12
1505,2,0.03,1.12,0.029,38.62068966,22.31802259,63,1568,2.31,2297.73,57.83,6.79,237.15,102.6623377,28366521.27
1505,4,0.025,1.1,0.024,45.83333333,25.93359266,36,1541,2.53,2297.38,57.87,6.95,242.76,95.95256917,26506135.26
1505,5,0.029,1.088,0.028,38.85714286,22.94811947,42,1547,2.77,2296.19,58.08,7.2,261.89,94.54512635,25067431.62
1495,7,0.023,1.166,0.028,41.64285714,22.94811947,55,1550,2.7,2295.73,58.15,7.22,255.16,94.5037037,25783598.71
1514,5,0.023,0.53,0.027,19.62962963,23.61991192,43,1557,2.56,2297.43,57.93,5.64,243.28,95.03125,21258406.97
1514,2,0.024,0.505,0.027,18.7037037,23.61991192,33,1547,2.48,2292.82,58,5.87,236.25,95.26209677,22793219.47
1514,3,0.023,0.508,0.026,19.53846154,24.33786233,49,1563,2.44,2296.03,57.94,5.65,234.71,96.19262295,22329832.75
1514,2,0.025,0.53,0.023,23.04347826,26.82423957,42,1556,2.68,2295.35,57.96,5.95,255.18,95.21641791,21403282.28
1495,7,0.034,1.17,0.015,78,37.65403131,50,1545,2.44,2301.3,58.16,7.04,231.43,94.84836066,27887228.85
1508,7,0.022,0.783,0.031,25.25806452,21.1678094,45,1553,2.74,2272.97,57.86,8.62,261.34,95.37956204,30033067.84
1506,6,0.025,1.041,0.026,40.03846154,24.33786233,49,1555,2.32,2273.18,57.91,7.68,236.64,102,31605040.55
1506,5,0.034,1.038,0.031,33.48387097,21.1678094,35,1541,2.94,2270.93,58.02,8.51,278.9,94.86394558,27608020.43
1500,5,0.02,1.01,0.024,42.08333333,25.93359266,49,1549,2.56,2255.65,58.1,7.3,242.93,94.89453125,27014933.2
1500,2,0.023,1.064,0.011,96.72727273,48.15942887,50,1550,2.49,2255.25,57.93,7.2,238.44,95.75903614,27389060.24
1500,3,0.02,1.047,0.02,52.35,29.96988564,56,1556,2.38,2249.69,58.02,7.34,234.47,98.51680672,29140102.24
1500,6,0.026,1.068,0.019,56.21052632,31.21470086,64,1564,2.58,2256.65,58.2,7.79,243.52,94.3875969,28617470.81
1500,5,0.021,1.031,0.027,38.18518519,23.61991192,49,1549,2.9,2250.35,58.12,7.86,275.1,94.86206897,25616742.83
1502,6,0.028,0.725,0.025,29,25.10710746,53,1555,2.7,2250.52,58.02,7.42,256.46,94.98518519,25976001.96
1502,5,0.029,0.713,0.029,24.5862069,22.31802259,84,1586,2.2,2248.77,57.58,6.52,236.46,107.4818182,27991053.49
1502,8,0.023,0.704,0.028,25.14285714,22.94811947,60,1562,2.55,2250.87,58.08,7.32,241.28,94.61960784,27137547.95
1495,6,0.022,1.185,0.024,49.375,25.93359266,51,1546,2.89,2249.48,57.91,7.48,275.23,95.23529412,24453170.82
1495,2,0.031,1.187,0.027,43.96296296,23.61991192,58,1553,2.91,2250.16,57.98,7.6,277.19,95.25429553,24682167.42
1495,8,0.027,1.172,0.016,73.25,35.77449321,66,1561,2.33,2250.62,57.57,6.66,233.9,100.3862661,27019031.18
1495,6,0.021,1.157,0.024,48.20833333,25.93359266,49,1544,2.54,2252.14,57.92,7.03,242,95.27559055,26179797.5
1495,5,0.021,1.2,0.027,44.44444444,23.61991192,59,1554,2.69,2252.32,58.06,7.13,255.34,94.92193309,25073596.55
1495,7,0.024,1.167,0.025,46.68,25.10710746,61,1556,2.64,2248.02,58.08,7.22,250.71,94.96590909,25821575.18
1495,5,0.017,1.18,0.028,42.14285714,22.94811947,65,1560,2.16,2242.59,57.4,6.67,235.76,109.1481481,29085146.42
1526,6,0.01,0.293,0.007,41.85714286,68.93209842,46,1572,2.54,2247.52,57.74,6.33,243.25,95.76771654,23524632.57
1526,3,0.017,0.281,0.009,31.22222222,56.47110389,41,1567,2.55,2247.65,58.13,6.28,240.86,94.45490196,23248633.88
1526,2,0.015,0.306,0.007,43.71428571,68.93209842,46,1572,2.5,2246.16,57.48,5.26,238.68,95.472,19848866.69
1526,2,0.015,0.288,0.009,32,56.47110389,42,1568,2.52,2251.78,57.95,6.02,241.45,95.81349206,22592859.33
1526,4,0.025,0.337,0.008,42.125,62.00271238,70,1596,2.53,2246.21,57.55,5.4,243.1,96.08695652,20135985.3
1502,4,0.033,0.718,0.025,28.72,25.10710746,81,1583,2.8,2245.28,57.78,7.03,264.98,94.63571429,23676477.6
1514,2,0.018,0.515,0.021,24.52380952,28.83191546,81,1595,2.54,2239.13,57.8,6.75,240.82,94.81102362,24991864.37
1514,2,0.019,0.468,0.026,18,24.33786233,49,1563,2.76,2233.77,58.02,6.19,261.88,94.88405797,21041142.2
1514,3,0.015,0.517,0.023,22.47826087,26.82423957,41,1555,2.54,2239.49,58.15,6.26,241.86,95.22047244,23181366.57
1514,3,0.019,0.498,0.026,19.15384615,24.33786233,29,1543,2.53,2240.26,58.11,5.84,238.85,94.40711462,21719010.78
1514,1,0.028,0.47,0.021,22.38095238,28.83191546,65,1579,2.51,2231.76,57.77,5.9,241.29,96.1314741,22033072.83
1514,2,0.02,0.495,0.014,35.35714286,39.77262916,50,1564,2.71,2234.55,58.07,6.11,257.18,94.900369,21159786.75
1514,5,0.017,0.49,0.018,27.22222222,32.58285073,36,1550,2.67,2235.3,58.08,5.79,252.99,94.75280899,20358811.01
1514,2,0.022,0.485,0.019,25.52631579,31.21470086,51,1565,2.83,2233.9,58.13,5.8,266.16,94.04946996,19228906.01
1514,2,0.022,0.478,0.019,25.15789474,31.21470086,37,1551,2.95,2235.75,57.97,6.29,272.44,92.35254237,20021709.66
1495,3,0.018,1.183,0.012,98.58333333,44.94691449,73,1568,2.53,2234.49,58.02,7.23,243.7,96.32411067,26819179.19
1495,6,0.02,1.165,0.016,72.8125,35.77449321,67,1562,2.61,2236.09,58.01,7.25,248.78,95.31800766,26087716.67
1495,5,0.025,1.224,0.019,64.42105263,31.21470086,48,1543,2.63,2235.13,57.7,7.31,252.15,95.87452471,26092380.71
1495,4,0.017,1.15,0.025,46,25.10710746,44,1539,2.73,2234.58,57.83,7.39,253.38,92.81318681,25405455.69
1495,8,0.026,1.183,0.025,47.32,25.10710746,49,1544,2.7,2238.17,58.24,7.58,251.02,92.97037037,26390511.16
1495,5,0.025,1.187,0.02,59.35,29.96988564,50,1545,2.71,2237.93,57.91,7.58,248.74,91.78597786,26290309.77
1500,9,0.03,1.063,0.03,35.43333333,21.72572514,32,1532,2.61,2236.13,57.73,7.57,248.98,95.39463602,27239661.77
1500,8,0.024,1.026,0.015,68.4,37.65403131,77,1577,2.44,2232.74,57.94,6.88,236.64,96.98360656,26441497.97
1500,7,0.034,1.02,0.02,51,29.96988564,54,1554,2.55,2236.62,57.94,7.49,242.6,95.1372549,27591996.85
1514,4,0.017,0.54,0.012,45,44.94691449,46,1560,2.69,2233.17,57.96,5.98,252.96,94.03717472,20850668.3
1514,6,0.032,0.505,0.01,50.5,51.94243253,59,1573,2.88,2233.77,58.16,6.04,250.79,87.07986111,19675790.75
1514,3,0.018,0.47,0.014,33.57142857,39.77262916,40,1554,2.84,2234.44,57.86,5.65,248.49,87.49647887,18670162.39
1514,6,0.018,0.501,0.01,50.1,51.94243253,72,1586,2.52,2228.63,57.76,5.29,239.76,95.14285714,19649087.83
1514,2,0.024,0.517,0.023,22.47826087,26.82423957,39,1553,2.47,2229.27,57.93,5.28,234.23,94.82995951,20014692.92
1514,3,0.018,0.48,0.014,34.28571429,39.77262916,40,1554,2.3,2231.01,58.1,5.16,237.07,103.073913,21021934.23
1495,3,0.032,1.179,0.021,56.14285714,28.83191546,11,1506,2.37,2231.31,58.02,7.31,233.66,98.5907173,28905350.05
1495,5,0.019,1.181,0.01,118.1,51.94243253,58,1553,2.69,2233.36,57.74,7.93,246.73,91.72118959,27652151.73
1500,6,0.024,1.09,0.017,64.11764706,34.09448306,50,1550,2.85,2226.91,58.04,4.2,247.58,86.87017544,13783400.84
1500,4,0.02,1.037,0.012,86.41666667,44.94691449,70,1570,2.36,2229.26,57.53,6.79,241.47,102.3177966,26938151.14
1514,5,0.018,0.483,0.025,19.32,25.10710746,42,1556,2.53,2230.65,58.15,5.34,239.08,94.49802372,19774315.49
1514,1,0.016,0.484,0.018,26.88888889,32.58285073,50,1564,2.28,2227.38,57.59,5.54,240.15,105.3289474,22730999.05
1514,4,0.025,0.498,0.017,29.29411765,34.09448306,53,1567,2.68,2229.03,58.05,5.54,242.53,90.49626866,19352638.07
1514,5,0.018,0.5,0.014,35.71428571,39.77262916,50,1564,2.86,2227.63,58.04,5.97,242.45,84.77272727,19529928.19
1514,7,0.02,0.498,0.02,24.9,29.96988564,53,1567,2.41,2230.29,57.89,5.17,234.95,97.48962656,20094820.36
1495,3,0.022,1.195,0.013,91.92307692,42.18126779,78,1573,2.54,2227.3,57.71,6.81,239.05,94.11417323,25080801.02
1514,6,0.02,0.53,0.017,31.17647059,34.09448306,34,1548,2.64,2229.08,58.03,5.82,239.55,90.73863636,20639254.36
1526,2,0.014,0.3,0.009,33.33333333,56.47110389,43,1569,2.55,2240.6,58.1,6.3,241.65,94.76470588,23249520
1500,1,0.02,1.013,0.014,72.35714286,39.77262916,59,1559,2.59,2236.64,57.83,6.97,248.21,95.83397683,25280076.97
1505,4,0.022,1.277,0.018,70.94444444,32.58285073,44,1549,2.87,2241.57,58.03,7.31,272.69,95.01393728,23979331.76
1505,4,0.025,1.24,0.022,56.36363636,27.78715793,60,1565,2.84,2240.82,57.89,7.84,271.04,95.43661972,25980887.66
1505,3,0.021,1.204,0.012,100.3333333,44.94691449,68,1573,2.24,2231.63,57.72,6.79,245.14,109.4375,28411439.44
1505,2,0.017,1.26,0.018,70,32.58285073,54,1559,2.89,2232.39,57.87,7.96,275.19,95.22145329,25824658.3
1506,5,0.024,1.14,0.015,76,37.65403131,45,1551,2.87,2231.97,58.08,8.2,271.66,94.65505226,26783640
1505,4,0.016,1.257,0.022,57.13636364,27.78715793,58,1563,2.86,2229.14,58,8.16,270.51,94.58391608,26712267.86
1505,4,0.016,1.278,0.014,91.28571429,39.77262916,51,1556,2.96,2227.39,57.98,8.29,281.49,95.09797297,26200427.37
1505,5,0.019,1.24,0.016,77.5,35.77449321,62,1567,2.74,2232.61,58.09,8.23,259.41,94.67518248,28165108.49
1505,3,0.024,1.221,0.016,76.3125,35.77449321,45,1550,2.63,2229.04,57.92,7.93,249.69,94.9391635,28228291.35
1505,2,0.014,1.252,0.016,78.25,35.77449321,63,1568,2.74,2230.78,58.11,8.12,260.45,95.05474453,27765883.62
1505,5,0.03,1.251,0.013,96.23076923,42.18126779,57,1562,2.75,2268.56,57.91,8.09,262.23,95.35636364,28029502.43
1505,3,0.024,1.259,0.019,66.26315789,31.21470086,63,1568,2.69,2265.78,58.09,8.04,255.5,94.98141264,28442698.53
1505,3,0.022,1.26,0.018,70,32.58285073,58,1563,2.8,2268.1,57.8,8.09,266.79,95.28214286,27523393.5
1505,2,0.021,1.27,0.018,70.55555556,32.58285073,40,1545,2.63,2267.75,58.03,7.05,249.31,94.79467681,25531588.4
1505,3,0.019,1.302,0.01,130.2,51.94243253,52,1557,2.94,2269.62,57.8,7.97,281.4,95.71428571,25841244.86
1505,3,0.018,1.225,0.019,64.47368421,31.21470086,54,1559,2.59,2264.38,58.05,8.09,246.17,95.04633205,29706217.62
1505,3,0.015,1.248,0.012,104,44.94691449,51,1556,2.87,2270.1,58.1,8.75,272.72,95.02439024,29068353.66
1505,8,0.025,1.276,0.021,60.76190476,28.83191546,74,1579,2.2,2264.93,57.47,7.71,241.1,109.5909091,33337710.57
1505,8,0.027,1.25,0.018,69.44444444,32.58285073,53,1558,2.63,2271.52,57.84,8.18,251.24,95.52851711,29673133.51
1505,6,0.016,1.239,0.021,59,28.83191546,65,1570,2.27,2266.34,57.7,7.63,241.85,106.5418502,31994331.12
1505,9,0.015,1.277,0.025,51.08,25.10710746,60,1565,2.66,2268.79,57.85,8.55,253.86,95.43609023,30628665
1505,5,0.017,1.234,0.026,47.46153846,24.33786233,61,1566,2.71,2271.48,57.94,8.43,257.37,94.9704797,29676760.47
1505,7,0.019,1.242,0.018,69,32.58285073,39,1544,2.62,2272.22,57.89,7.49,249.12,95.08396947,27282250.67
1505,10,0.019,1.22,0.022,55.45454545,27.78715793,40,1545,2.63,2270.8,57.98,7.87,249.94,95.03422053,28539552.55
1499,12,0.013,1.289,0.02,64.45,29.96988564,48,1547,2.68,2270.5,58.15,8.5,254.31,94.89179104,30245093.28
1499,8,0.018,1.32,0.019,69.47368421,31.21470086,48,1547,2.21,2272.25,57.94,7.56,239.7,108.4615385,32646371.95
1499,14,0.023,1.3,0.02,65,29.96988564,56,1555,2.54,2273.6,57.82,8.12,245.61,96.69685039,30527108.03
1499,10,0.018,1.298,0.016,81.125,35.77449321,53,1552,2.21,2271.04,57.81,7.65,245.05,110.8823529,33017427.69
1499,2,0.022,1.281,0.018,71.16666667,32.58285073,50,1549,2.31,2268.4,57.91,7.98,236.83,102.5238095,32912421.82
1499,7,0.018,1.265,0.017,74.41176471,34.09448306,47,1546,2.44,2274.09,58.02,8.2,232.94,95.46721311,32098221.15
1499,3,0.019,1.294,0.015,86.26666667,37.65403131,61,1560,2.21,2248.84,57.57,7.38,245.65,111.1538462,31540744.18
1499,8,0.017,1.31,0.012,109.1666667,44.94691449,71,1570,2.58,2247.46,58.14,7.97,244,94.57364341,29159486.84
1499,7,0.034,1.29,0.013,99.23076923,42.18126779,65,1564,2.43,2250.26,58.15,7.77,230.69,94.93415638,30220158.37
1499,7,0.03,1.325,0.018,73.61111111,32.58285073,66,1565,2.32,2249.08,57.96,7.61,237.43,102.3405172,30984954.72
1499,6,0.038,1.275,0.016,79.6875,35.77449321,55,1554,2.67,2249.39,58.03,8.08,244.73,91.65917603,28589999.64
1499,10,0.029,1.31,0.016,81.875,35.77449321,53,1552,2.84,2246.96,58.04,8.28,242.55,85.40492958,27514183.44
1499,12,0.034,1.32,0.017,77.64705882,34.09448306,70,1569,2.63,2244.28,58.06,8.22,236.46,89.90874525,29460655.03
1499,5,0.018,1.305,0.017,76.76470588,34.09448306,81,1580,2.31,2240.63,57.67,7.26,233.41,101.04329,29576316
1499,8,0.029,1.286,0.018,71.44444444,32.58285073,62,1561,2.26,2244.77,57.82,7.27,232.79,103.0044248,30328233.27
1499,6,0.021,1.317,0.024,54.875,25.93359266,32,1531,2.34,2243.9,57.93,7.55,231.77,99.04700855,30407721.79
1499,7,0.024,1.29,0.024,53.75,25.93359266,51,1550,2.58,2244.5,57.97,8.08,232.27,90.02713178,29523004.65
1499,8,0.022,1.29,0.026,49.61538462,24.33786233,50,1549,2.67,2245.45,58.02,8.34,232.21,86.97003745,29458285.62
1499,7,0.033,1.32,0.01,132,51.94243253,84,1583,2.45,2241.18,57.99,7.83,231.35,94.42857143,30083038.97
1499,6,0.019,1.32,0.015,88,37.65403131,57,1556,2.82,2243.57,58.19,7.9,237.37,84.17375887,26397749.15
1499,4,0.024,1.27,0.015,84.66666667,37.65403131,61,1560,2.57,2246.21,57.82,8.29,239.58,93.22178988,30431338.44
1499,6,0.022,1.302,0.014,93,39.77262916,68,1567,2.3,2239.78,57.51,7.35,237.02,103.0521739,30061742.87
1499,5,0.028,1.3,0.025,52,25.10710746,43,1542,2.71,2241.75,58.21,7.72,239.39,88.33579336,26821587.45
1499,5,0.02,1.284,0.025,51.36,25.10710746,55,1554,2.72,2243.61,58.21,8.38,239.37,88.00367647,29031653.51
1499,7,0.024,1.27,0.014,90.71428571,39.77262916,54,1553,2.81,2241,57.79,8.43,237.35,84.46619217,28236600
1499,4,0.018,1.36,0.02,68,29.96988564,36,1535,2.54,2239.66,58.22,7.76,233.72,92.01574803,28738188.47
1499,11,0.022,1.293,0.024,53.875,25.93359266,32,1531,2.7,2243.94,57.86,7.76,235.66,87.28148148,27086849.07
1508,7,0.018,0.75,0.015,50,37.65403131,74,1582,2.24,2238.65,57.61,7.26,232.82,103.9375,30473623.13
1508,5,0.023,0.75,0.019,39.47368421,31.21470086,84,1592,2.19,2240.03,57.98,8.04,232.13,105.9954338,34539421.48
1499,5,0.032,1.25,0.019,65.78947368,31.21470086,15,1514,2.71,2235.05,58.23,7.91,230.26,84.96678967,27399568.67
1495,7,0.022,1.206,0.013,92.76923077,42.18126779,57,1552,2.73,2239.94,57.93,8.29,228.95,83.86446886,28567850.15
1495,6,0.028,1.18,0.016,73.75,35.77449321,87,1582,2.28,2243.22,57.65,7.66,229.8,100.7894737,31653014.84
1495,8,0.02,1.183,0.018,65.72222222,32.58285073,46,1541,2.52,2243.73,58.05,7.93,227.7,90.35714286,29654631.5
1495,4,0.022,1.17,0.012,97.5,44.94691449,66,1561,2.5,2242.03,58.07,7.83,227.67,91.068,29492559.43
1500,4,0.017,1.083,0.019,57,31.21470086,55,1555,2.8,2245.87,58.2,8.15,227.46,81.23571429,27455760.75
1500,6,0.021,1.064,0.02,53.2,29.96988564,52,1552,2.66,2248.13,58.14,8.08,226.72,85.23308271,28681405.89
1500,8,0.027,1.049,0.022,47.68181818,27.78715793,42,1542,2.29,2247.04,57.95,7.21,225.69,98.55458515,29713914.97
1514,2,0.024,0.53,0.018,29.44444444,32.58285073,64,1578,2.64,2249.74,58.05,5.91,225.59,85.45075758,21152669.05
1514,3,0.029,0.48,0.018,26.66666667,32.58285073,50,1564,2.78,2251.45,57.84,6.02,224.8,80.86330935,20476856.76
1514,3,0.025,0.49,0.026,18.84615385,24.33786233,62,1576,2.79,2245.44,57.64,6.25,223.93,80.26164875,21126451.61
1514,4,0.025,0.508,0.017,29.88235294,34.09448306,53,1567,2.94,2244.84,58.22,6.28,223.8,76.12244898,20139421.71
1514,7,0.028,0.485,0.02,24.25,29.96988564,45,1559,2.13,2245.51,57.94,5.19,221.86,104.1596244,22980106.56
1514,3,0.014,0.494,0.014,35.28571429,39.77262916,55,1569,2.5,2241.89,57.97,5.5,223.87,89.548,20715063.6
1526,4,0.012,0.329,0.01,32.9,51.94243253,46,1572,2.67,2246.49,57.95,6,222.82,83.45318352,21202826.97
1508,8,0.02,0.737,0.026,28.34615385,24.33786233,68,1576,2.31,2245.31,58.02,6.94,224.51,97.19047619,28331729.82
1508,2,0.032,0.777,0.022,35.31818182,27.78715793,59,1567,2.76,2248.3,58.16,7.13,224.71,81.41666667,24394055
1508,2,0.02,0.755,0.017,44.41176471,34.09448306,72,1580,2.2,2244.7,57.48,6.95,224.63,102.1045455,29783087.73
1526,6,0.012,0.303,0.008,37.875,62.00271238,43,1569,2.45,2244.04,58.04,5.17,224.98,91.82857143,19888605.94
1526,7,0.015,0.306,0.009,34,56.47110389,20,1546,2.5,2240.9,58.01,5.17,225.05,90.02,19463561.04
1514,5,0.015,0.483,0.008,60.375,62.00271238,41,1555,2.72,2241.74,58.04,5.64,225.06,82.74264706,19522918.06
1500,10,0.023,1.05,0.019,55.26315789,31.21470086,60,1560,2.54,2246.59,58.18,6.71,224.94,88.55905512,24926535.19
1515,1,0.02,0.525,0.013,40.38461538,42.18126779,36,1551,2.43,2246.25,57.98,5.6,224.93,92.56378601,21741481.48
1499,10,0.023,1.374,0.018,76.33333333,32.58285073,57,1556,2.72,2243.93,57.92,7.03,225.45,82.88602941,24358190.14
1515,4,0.021,0.535,0.014,38.21428571,39.77262916,40,1555,2.68,2245.37,58.12,6.03,225.22,84.03731343,21218746.5
1515,8,0.02,0.525,0.021,25,28.83191546,51,1566,2.64,2245.88,58.01,6.15,225.7,85.49242424,21973894.09
1515,5,0.02,0.53,0.024,22.08333333,25.93359266,54,1569,2.51,2242.92,57.68,5.86,225.23,89.73306773,21993126.31
1515,4,0.018,0.504,0.018,28,32.58285073,46,1561,2.37,2239.74,57.66,5.49,224.44,94.70042194,21790685.62
1507,7,0.021,1.291,0.015,86.06666667,37.65403131,34,1541,2.57,2245.95,57.87,6.4,225.4,87.70428016,23490714.4
1507,2,0.018,1.28,0.02,64,29.96988564,47,1554,2.53,2245.28,57.92,6.74,224.68,88.80632411,25122287.05
1507,6,0.019,1.25,0.03,41.66666667,21.72572514,50,1557,2.64,2245.81,58.07,6.54,224.74,85.12878788,23366632.23
