grade,grade,seq_no,dd,p,mn,s,mn_s,mn_s_t,l_temp,s_temp,super_heat,tt,f_temp,cs,mcwf,mould_level,mcwd_temp,new_var,sczfr,m_factor
2,980,S20,5,0.019,0.725,0.015,48.33333333,37.65403131,1508,1572,64,1572,1538,2.39,2199.16,61.8,4.36,16849798.29,301.27,298.88
2,980,S25,7,0.018,0.74,0.016,46.25,35.77449321,1508,1543,35,1543,1543,2.88,2201.43,62.01,0.01,32104.1875,319.61,316.73
2,1116,M,8,0.032,1.32,0.012,110,44.94691449,1502,1571,69,1571,1593,2.35,2201.17,61.9,0.81,3186544.826,312.78,310.43
2,1116,S05,8,0.025,1.328,0.018,73.77777778,32.58285073,1502,1557,55,1557,1540,3.25,2201.48,61.92,5.78,16444039.53,318.14,314.89
2,980,S15,8,0.016,0.795,0.012,66.25,44.94691449,1508,1555,47,1555,1551,2.8,2201.35,61.89,5.33,17599793.25,236.86,234.06
2,980,S10,9,0.025,0.778,0.018,43.22222222,32.58285073,1508,1563,55,1563,1563,2.8,2205.27,61.88,4.8,15877944,450.03,447.23
2,980,S15,10,0.025,0.8,0.025,32,25.10710746,1508,1553,45,1553,1557,2.93,2204.62,61.93,5.38,17001909.05,292.94,290.01
2,980,S20,8,0.024,0.74,0.022,33.63636364,27.78715793,1508,NA,51,1559,1559,2.54,2203.98,62.01,4.59,16727687.57,297.91,295.37
2,976,M,8,0.017,0.995,0.022,45.22727273,27.78715793,1510,1560,50,1560,1560,2.37,2227.03,61.82,8.02,31652016.25,309.4,307.03
2,980,M,8,0.019,0.749,0.014,53.5,39.77262916,1508,1590,82,1590,1590,2.38,2228.5,61.56,0.64,2516894.118,260.52,258.14
2,980,S05,5,0.02,0.77,0.013,59.23076923,42.18126779,1508,1572,64,1572,1560,2.47,2231.42,61.85,0.01,37943.17409,299.27,296.8
2,980,S10,6,0.03,0.782,0.02,39.1,29.96988564,1508,1565,57,1565,1559,2.73,2232.13,61.96,0.01,34340.46154,304.34,301.61
2,980,M,4,0.024,0.771,0.015,51.4,37.65403131,1508,1572,64,1572,1590,2.29,2232.24,61.61,0.34,1391981.974,282.71,280.42
2,980,S05,4,0.023,0.781,0.016,48.8125,35.77449321,1508,NA,37,1545,1545,2.78,2229.41,61.87,4.24,14281055.14,319.29,316.51
2,980,S03,5,0.024,0.756,0.023,32.86956522,26.82423957,1508,1567,59,1567,1567,2.33,2229.92,62.04,3.9,15676433.3,289.69,287.36
2,980,S15,6,0.019,0.967,0.016,60.4375,35.77449321,1508,1536,28,1536,1544,2.37,2232.61,62.03,4.23,16736096.73,314.15,311.78
2,980,S19,7,0.017,0.76,0.015,50.66666667,37.65403131,1508,1565,57,1565,1565,2.75,2230.52,62.12,2.92,9947308.102,292.45,289.7
2,980,M,8,0.026,0.729,0.025,29.16,25.10710746,1508,1587,79,1587,1587,2.37,2231.2,61.59,0.08,316322.0253,299.29,296.92
2,980,S05,3,0.027,0.738,0.02,36.9,29.96988564,1508,1569,61,1569,1576,2.91,2231.44,61.84,4.42,14235206.93,298.12,295.21
2,909,S10,7,0.032,1.032,0.022,46.90909091,27.78715793,1506,1559,53,1559,1548,2.96,2229.46,61.79,4.35,13760889.93,284.4,281.44
2,980,S15,2,0.024,0.726,0.02,36.3,29.96988564,1508,1547,39,1547,1541,2.4,2232.99,61.84,4.22,16490631.15,305.8,303.4
2,980,S25,6,0.023,0.784,0.023,34.08695652,26.82423957,1508,1548,40,1548,1548,2.55,2233.01,62.05,3.87,14233468.45,306.23,303.68
2,976,M,6,0.031,1.009,0.013,77.61538462,42.18126779,1510,1578,68,1578,1593,2.3,2231.99,61.49,0.04,163032.313,298.09,295.79
2,909,M,8,0.034,1.073,0.017,63.11764706,34.09448306,1506,NA,82,1588,1588,2.36,2238.57,61.76,0.01,39838.95763,290.47,288.11
2,980,M,5,0.018,0.875,0.02,43.75,29.96988564,1508,1589,81,1589,1606,2.38,2235.77,61.72,0.41,1617645.353,262.38,260
2,909,S05,7,0.02,1.123,0.024,46.79166667,25.93359266,1506,1563,57,1563,1552,2.32,2239.51,61.99,3.88,15730627.14,250.06,247.74
2,909,S09,6,0.03,1.067,0.013,82.07692308,42.18126779,1506,1699,193,1699,1551,2.35,2239.72,62.1,0.01,40029.0383,245.77,243.42
2,980,M,7,0.025,0.842,0.009,93.55555556,56.47110389,1508,NA,80,1588,1588,2.29,2246.34,61.3,0.19,782785.7293,259.24,256.95
2,980,S05,6,0.022,0.736,0.024,30.66666667,25.93359266,1508,1563,55,1563,1563,2.89,2247.11,61.93,4.25,13879208.82,293.4,290.51
2,909,S05,10,0.021,1.044,0.014,74.57142857,39.77262916,1506,1570,64,1570,1553,2.44,2237.88,62.01,4.18,16101730.03,290.73,288.29
2,976,S14,5,0.027,1.02,0.019,53.68421053,31.21470086,1510,1559,49,1559,1551,2.6,2241.46,61.78,7.63,27626856.6,269.27,266.67
2,909,S19,5,0.021,1.04,0.027,38.51851852,23.61991192,1506,1557,51,1557,1561,3.08,2239.98,61.98,4.62,14111874,319.08,316
2,909,S24,5,0.02,1.021,0.024,42.54166667,25.93359266,1506,1558,52,1558,1558,2.8,2241.76,62.08,4.26,14324846.4,303.22,300.42
2,1116,S29,5,0.03,1.363,0.017,80.17647059,34.09448306,1502,1557,55,1557,1557,2.88,2241.92,62.05,4.56,14908768,296.51,293.63
2,909,M,13,0.023,1.05,0.017,61.76470588,34.09448306,1506,1595,89,1595,1595,2.42,2236.95,61.54,0.19,737638.8843,286.01,283.59
2,1116,S05,7,0.025,1.34,0.015,89.33333333,37.65403131,1502,1553,51,1553,1553,2.51,2241.2,62.15,8.24,30901772.75,298.29,295.78
2,909,S10,4,0.03,1.045,0.026,40.19230769,24.33786233,1506,1561,55,1561,1557,2.43,2240.4,62.04,7.2,27880533.33,299.63,297.2
2,909,S15,10,0.042,1.024,0.026,39.38461538,24.33786233,1506,1562,56,1562,1566,2.46,2238.83,62.08,0.01,38223.92683,300.33,297.87
2,909,S20,11,0.022,1.024,0.022,46.54545455,27.78715793,1506,1544,38,1544,1544,3.23,2238.84,62.43,74.39,216563062.5,315.43,312.2
2,909,S25,7,0.023,1.033,0.021,49.19047619,28.83191546,1506,1563,57,1563,1569,3.47,2237.38,61.93,4.52,12240467.41,314.93,311.46
2,980,S05,12,0.027,0.86,0.014,61.42857143,39.77262916,1508,1558,50,1558,1558,2.68,2239.07,62.05,4.53,15895726.05,305.91,303.23
2,980,S15,8,0.018,0.743,0.021,35.38095238,28.83191546,1508,1564,56,1564,1561,2.46,2238.78,61.95,3.95,15098113.9,310.4,307.94
2,980,S20,2,0.021,0.76,0.023,33.04347826,26.82423957,1508,1548,40,1548,1548,2.5,2240.84,62.05,4.04,15209029.25,297.63,295.13
2,909,S25,6,0.014,1.017,0.016,63.5625,35.77449321,1506,1557,51,1557,1563,2.95,2238.67,61.93,4.01,12780908.52,278.02,275.07
2,909,S10,9,0.029,1.059,0.027,39.22222222,23.61991192,1506,1569,63,1569,1555,2.8,2245.82,62.01,5.13,17281584.9,265.03,262.23
2,909,S15,8,0.026,1.05,0.019,55.26315789,31.21470086,1506,1552,46,1552,1552,2.84,2245.47,62.02,5.29,17566849.46,261.29,258.45
2,909,S20,5,0.024,1.003,0.019,52.78947368,31.21470086,1506,NA,140,1646,1646,2.84,2247.11,61.93,5.38,17878766.75,255.24,252.4
2,909,M,7,0.028,1.032,0.014,73.71428571,39.77262916,1506,NA,89,1595,1595,2.34,2253.34,61.71,0.77,3114231.436,260.84,258.5
2,909,M,8,0.017,1.063,0.02,53.15,29.96988564,1506,1577,71,1577,1594,2.32,2252.41,61.53,0.03,122329.1638,265.17,262.85
2,909,M,7,0.031,1.038,0.019,54.63157895,31.21470086,1506,1578,72,1578,1578,2.27,2252.84,61.71,0.07,291777.5154,295.13,292.86
2,1019,S25,2,0.023,0.971,0.02,48.55,29.96988564,1506,1559,53,1559,1564,3.02,2255.04,62.02,4.39,13767691.23,311.1,308.08
2,909,M,7,0.014,1.023,0.01,102.3,51.94243253,1506,NA,83,1589,1589,2.36,2255.85,61.33,0.01,40146.48305,299.35,296.99
2,909,S10,10,0.021,1.039,0.017,61.11764706,34.09448306,1506,1557,51,1557,1552,2.82,2259.6,61.74,5.32,17903724.26,275.35,272.53
2,909,S15,14,0.024,1.019,0.019,53.63157895,31.21470086,1506,1550,44,1550,1550,2.93,2258.31,61.91,5.03,16282954.63,299.88,296.95
2,909,M,5,0.03,1.07,0.013,82.30769231,42.18126779,1506,NA,76,1582,1582,2.33,2252.82,61.43,0.01,40608.77253,286.79,284.46
2,909,S05,6,0.029,1.05,0.021,50,28.83191546,1506,NA,37,1543,1543,2.86,2256.13,61.88,4.97,16466593.57,303.03,300.17
2,909,S15,9,0.016,1.03,0.024,42.91666667,25.93359266,1506,1564,58,1564,1546,2.83,2259.89,61.87,5.06,16970735.79,299.62,296.79
2,980,S20,7,0.019,0.743,0.018,41.27777778,32.58285073,1508,1553,45,1553,1558,3.03,2256.72,61.91,5.17,16172415.21,318.21,315.18
2,909,S05,8,0.02,1.03,0.017,60.58823529,34.09448306,1506,1547,41,1547,1533,2.97,2258.63,62.02,5.17,16513094.89,292.19,289.22
2,909,S10,10,0.018,1.077,0.021,51.28571429,28.83191546,1506,1553,47,1553,1553,2.92,2259.62,61.95,4.89,15893176.56,311.41,308.49
2,909,S15,14,0.021,1.04,0.016,65,35.77449321,1506,1555,49,1555,1555,3.05,2261.08,61.94,4.91,15287866.15,298.14,295.09
2,909,S20,12,0.017,1.031,0.018,57.27777778,32.58285073,1506,1565,59,1565,1554,3.08,2258.98,62.1,5.28,16264656,282.85,279.77
2,909,S25,9,0.017,1.066,0.015,71.06666667,37.65403131,1506,1558,52,1558,1558,3.06,2258.09,62.07,5.38,16674444.98,278.76,275.7
2,909,S30,2,0.015,1.065,0.022,48.40909091,27.78715793,1506,1545,39,1545,1545,2.95,2258.41,62.17,5.3,17041425.97,277.56,274.61
2,976,M,8,0.042,1.005,0.02,50.25,29.96988564,1510,1571,61,1571,1571,2.28,2255.82,61.56,0.05,207772.8947,271.88,269.6
2,909,S05,11,0.026,1.044,0.024,43.5,25.93359266,1506,1557,51,1557,1557,2.83,2259.48,62.03,5.27,17671848.17,280.2,277.37
2,909,S25,10,0.019,1.034,0.025,41.36,25.10710746,1506,1556,50,1556,1546,3.04,2259.96,62.07,5.31,16579482.87,263.69,260.65
2,909,S30,11,0.023,1.046,0.02,52.3,29.96988564,1506,1565,59,1565,1562,3.06,2259.36,62.03,5.33,16528768.94,264.07,261.01
2,1116,S10,6,0.023,1.32,0.026,50.76923077,24.33786233,1502,1552,50,1552,1564,2.77,2257.2,61.76,5.33,18241761.44,266.23,263.46
2,980,S15,6,0.022,0.762,0.026,29.30769231,24.33786233,1508,1559,51,1559,1542,3.12,2258.33,62.15,4.82,14653087.35,266.25,263.13
2,980,S20,7,0.013,0.722,0.028,25.78571429,22.94811947,1508,1566,58,1566,1552,2.81,2259.44,62.1,5.09,17189433.57,265.77,262.96
2,1116,S25,3,0.021,1.31,0.018,72.77777778,32.58285073,1502,1564,62,1564,1560,2.6,2262.47,62,5.03,18383438.93,265.68,263.08
2,1116,S30,7,0.02,1.33,0.021,63.33333333,28.83191546,1502,1548,46,1548,1537,2.71,2258.31,61.89,4.42,15469840.16,265.41,262.7
2,980,M,7,0.019,0.752,0.021,35.80952381,28.83191546,1508,1596,88,1596,1582,2.26,2248.89,61.37,0.1,417935.3097,261.31,259.05
2,1116,S05,15,0.023,1.348,0.022,61.27272727,27.78715793,1502,1550,48,1550,1550,3.11,2245.79,62.08,5.29,16044039.3,308.04,304.93
2,980,S10,7,0.018,0.673,0.024,28.04166667,25.93359266,1508,1566,58,1566,1555,2.91,2247.28,61.97,4.78,15503915.22,275.52,272.61
2,980,S15,10,0.021,0.781,0.015,52.06666667,37.65403131,1508,1549,41,1549,1549,2.73,2250.83,61.97,4.62,15998207.08,283.24,280.51
2,980,S25,9,0.037,0.751,0.018,41.72222222,32.58285073,1508,NA,43,1551,1551,2.6,2246.78,62.1,4.63,16804186.11,292.7,290.1
2,980,S30,10,0.025,0.748,0.022,34,27.78715793,1508,1561,53,1561,1557,2.97,2247.23,61.95,4.8,15253924.85,273.33,270.36
2,980,M,6,0.017,0.73,0.02,36.5,29.96988564,1508,NA,83,1591,1591,2.42,2238.68,61.63,0.02,77706.24793,273.36,270.94
2,980,S05,3,0.017,0.753,0.029,25.96551724,22.31802259,1508,1549,41,1549,1548,2.86,2242.57,61.99,4.65,15313773.46,314.05,311.19
2,976,S26,8,0.023,1.026,0.014,73.28571429,39.77262916,1510,NA,58,1568,1568,3.18,2246.6,61.95,4.23,12551287.92,318.14,314.96
2,980,S15,6,0.02,0.77,0.016,48.125,35.77449321,1508,NA,47,1555,1555,2.9,2246.47,62.16,4.81,15649374.81,307.82,304.92
2,980,S20,5,0.016,0.77,0.019,40.52631579,31.21470086,1508,NA,51,1559,1559,2.88,2249.05,62.05,4.3,14103417.71,315.22,312.34
2,980,S10,6,0.022,0.74,0.017,43.52941176,34.09448306,1508,1559,51,1559,1559,2.79,2249.47,62,4.47,15136756.19,357.26,354.47
2,980,S15,6,0.022,0.747,0.021,35.57142857,28.83191546,1508,1557,49,1557,1553,3.31,2248.3,62.02,4.73,13493875.47,282.3,278.99
2,980,S25,6,0.02,0.743,0.023,32.30434783,26.82423957,1508,1557,49,1557,1655,3.12,2250.74,62.15,4.82,14603839.92,298.46,295.34
2,980,M,6,0.022,0.748,0.021,35.61904762,28.83191546,1508,NA,67,1575,1575,2.44,2247.79,61.61,0.03,116074.4016,246.45,244.01
2,980,S10,11,0.042,0.816,0.015,54.4,37.65403131,1508,1564,56,1564,1557,2.75,2249.66,61.89,4.4,15117715.2,265.03,262.28
2,980,S20,1,0.019,0.757,0.012,63.08333333,44.94691449,1508,1541,33,1541,1541,2.97,2249.89,62.13,4.4,13999315.56,318.7,315.73
2,980,M,5,0.021,0.8,0.015,53.33333333,37.65403131,1508,1580,72,1580,1580,2.3,2249.45,61.46,0.03,123230.7391,301.04,298.74
2,980,S05,7,0.022,0.775,0.019,40.78947368,31.21470086,1508,1556,48,1556,1556,2.31,2255.31,61.97,3.45,14146944.55,298.06,295.75
2,980,S20,9,0.018,0.758,0.018,42.11111111,32.58285073,1508,1557,49,1557,1549,2.87,2252.32,61.92,4.41,14535704.2,270.97,268.1
2,980,S25,6,0.021,0.702,0.016,43.875,35.77449321,1508,1552,44,1552,1562,2.91,2254.1,61.98,4.57,14867764.74,318.04,315.13
2,1116,S30,8,0.024,1.31,0.018,72.77777778,32.58285073,1502,NA,30,1532,1532,3.39,2252.95,61.97,4.44,12393218.76,318.98,315.59
2,1116,S05,5,0.024,1.34,0.017,78.82352941,34.09448306,1502,1531,29,1531,1531,2.93,2250.92,62.08,4.51,14551852.1,316.58,313.65
2,980,S10,6,0.027,0.747,0.025,29.88,25.10710746,1508,NA,46,1554,1554,3.41,2251.05,62.08,4.38,12143787.62,311.31,307.9
2,980,S20,8,0.024,0.8,0.015,53.33333333,37.65403131,1508,1572,64,1572,1554,3.11,2248.08,61.95,4.25,12902967.2,313.89,310.78
2,976,M,5,0.028,1.02,0.019,53.68421053,31.21470086,1510,1594,84,1594,1592,2.59,2238.78,61.75,0.45,1633704.324,294.95,292.36
2,980,S05,3,0.023,0.777,0.023,33.7826087,26.82423957,1508,1562,54,1562,1553,2.77,2236.78,61.93,3.83,12989474.04,291.89,289.12
2,980,S10,10,0.028,0.794,0.026,30.53846154,24.33786233,1508,1560,52,1560,1555,2.93,2236.94,62.12,4.39,14076689.32,371.54,368.61
2,980,S15,9,0.021,0.769,0.025,30.76,25.10710746,1508,1554,46,1554,1557,2.89,2239.46,62,4.43,14417782.96,347.68,344.79
2,980,S20,6,0.026,0.713,0.02,35.65,29.96988564,1508,1651,143,1651,1541,2.68,2239.11,62.13,3.55,12457138.1,302.85,300.17
2,980,S25,10,0.021,0.74,0.019,38.94736842,31.21470086,1508,1572,64,1572,1552,3.42,2231.9,61.89,4.13,11320040.18,311.31,307.89
2,980,S30,6,0.018,0.73,0.015,48.66666667,37.65403131,1508,NA,53,1561,1561,3.33,2233.95,61.89,4.31,12143832.7,295.13,291.8
2,980,S05,9,0.021,0.705,0.021,33.57142857,28.83191546,1508,NA,59,1567,1567,2.88,2235.81,62,4.03,13140041.69,300.57,297.69
2,980,S10,7,0.022,0.71,0.032,22.1875,20.64126415,1508,NA,154,1662,1662,2.8,2236.31,62.03,4.22,14155842.3,180.7,177.9
2,980,S15,15,0.021,0.75,0.017,44.11764706,34.09448306,1508,1540,32,1540,1547,3.22,2231.77,61.99,4.6,13390620,282.35,279.13
2,980,S20,6,0.023,0.722,0.016,45.125,35.77449321,1508,1548,40,1548,1560,3.15,2232.49,61.96,4.35,12948442,316.18,313.03
2,980,S25,13,0.023,0.71,0.019,37.36842105,31.21470086,1508,1562,54,1562,1562,3.31,2234.63,61.82,5.05,14319184.98,278.18,274.87
2,980,S05,11,0.023,0.747,0.028,26.67857143,22.94811947,1508,1540,32,1540,1540,3.03,2233.84,62.08,4.2,13004929.9,307.84,304.81
2,980,S10,10,0.031,0.742,0.02,37.1,29.96988564,1508,1541,33,1541,1541,3.35,2229.63,61.99,4.51,12607060.14,302.95,299.6
2,909,S15,6,0.015,1.01,0.018,56.11111111,32.58285073,1506,1547,41,1547,1553,3.43,2234.62,61.87,5.13,14037061.96,290.94,287.51
2,909,S05,9,0.027,1.023,0.015,68.2,37.65403131,1506,1559,53,1559,1559,2.89,2232.08,62.05,3.65,11840064.5,306.24,303.35
2,909,S14,6,0.023,1.041,0.018,57.83333333,32.58285073,1506,NA,46,1552,1552,2.9,2233.35,62.17,3.89,12582231.83,266.12,263.22
2,976,M,6,0.022,1.015,0.017,59.70588235,34.09448306,1510,1568,58,1568,1582,2.29,2233.58,61.78,0.04,163860.8908,294.45,292.16
2,909,S15,8,0.02,1.111,0.02,55.55,29.96988564,1506,NA,45,1551,1551,2.4,2235.85,62.11,4.07,15924841.63,306.3,303.9
2,980,S20,2,0.022,1.071,0.018,59.5,32.58285073,1508,NA,41,1549,1549,2.54,2235.13,62.1,4.14,15300960.8,298.25,295.71
2,909,S25,2,0.017,1.017,0.011,92.45454545,48.15942887,1506,1547,41,1547,1542,2.82,2240.27,61.76,3.5,11678003.19,297,294.18
2,976,M,10,0.023,1.015,0.012,84.58333333,44.94691449,1510,NA,78,1588,1588,2.48,2231.07,61.39,0.06,226705.5,312.65,310.17
2,909,S07,5,0.023,1.05,0.016,65.625,35.77449321,1506,NA,57,1563,1563,2.8,2235.52,61.68,3.92,13144857.6,315.28,312.48
2,909,S20,8,0.028,1.089,0.019,57.31578947,31.21470086,1506,1567,61,1567,1567,3.05,2234.4,62.06,0.01,30768.78689,311.31,308.26
2,909,M,7,0.019,1.015,0.014,72.5,39.77262916,1506,NA,76,1582,1582,2.33,2230.64,61.32,0.03,120626.8841,293.52,291.19
2,909,S05,11,0.019,0.757,0.022,34.40909091,27.78715793,1506,NA,47,1553,1553,2.78,2232.75,61.83,3.8,12818233.81,289.66,286.88
2,909,S15,9,0.025,1.025,0.019,53.94736842,31.21470086,1506,1692,186,1692,1561,2.78,2231.52,62.05,8.47,28555428.95,302.1,299.32
2,909,M,7,0.019,1.022,0.012,85.16666667,44.94691449,1506,1588,82,1588,1588,2.36,2232.48,61.73,0.01,39730.57627,297.4,295.04
2,980,S20,6,0.019,0.801,0.025,32.04,25.10710746,1508,1577,69,1577,1559,3.1,2233.23,62.05,5.4,16338598.84,295.63,292.53
2,980,S10,9,0.015,0.743,0.016,46.4375,35.77449321,1508,1563,55,1563,1563,3.12,2261.76,61.94,5.06,15406065.23,305.95,302.83
2,980,S15,9,0.02,0.731,0.016,45.6875,35.77449321,1508,1557,49,1557,1570,2.94,2261.03,61.78,5.31,17151527.57,304.58,301.64
2,980,M,7,0.019,0.83,0.008,103.75,62.00271238,1508,1594,86,1594,1598,2.42,2262.8,61.44,0.18,706891.2397,306.78,304.36
2,980,S10,11,0.032,0.739,0.017,43.47058824,34.09448306,1508,1553,45,1553,1553,3.18,2263.4,62.03,4.99,14917087.17,310.33,307.15
2,980,S15,13,0.014,0.715,0.011,65,48.15942887,1508,1568,60,1568,1556,2.79,2262.12,61.93,5.46,18593166.97,310.19,307.4
2,980,S20,9,0.019,0.755,0.015,50.33333333,37.65403131,1508,1560,52,1560,1564,2.89,2263.4,61.95,4.76,15657402.35,298.91,296.02
2,909,M,4,0.018,1.044,0.018,58,32.58285073,1506,1572,66,1572,1572,2.29,2259.39,61.7,0.12,497263.1266,299,296.71
2,909,M,6,0.022,1.057,0.011,96.09090909,48.15942887,1506,1609,103,1609,1609,2.2,2265.99,61.58,0.23,994975.6091,301.55,299.35
2,909,S14,7,0.025,1,0.015,66.66666667,37.65403131,1506,1558,52,1558,1547,2.57,2268.87,62.12,4.65,17241646.34,296.27,293.7
2,980,S19,9,0.018,0.762,0.017,44.82352941,34.09448306,1508,1546,38,1546,1546,2.64,2268.61,61.9,4.96,17901395.27,295.38,292.74
2,909,S24,7,0.017,1.042,0.025,41.68,25.10710746,1506,1556,50,1556,1545,2.48,2265.6,62,5.19,19913527.74,295.1,292.62
2,909,S05,12,0.021,1.019,0.014,72.78571429,39.77262916,1506,NA,46,1552,1552,2.93,2265.3,61.72,4.72,15326726.01,290.82,287.89
2,909,S10,10,0.026,1.04,0.024,43.33333333,25.93359266,1506,1564,58,1564,1564,2.83,2265.88,62.22,5.06,17015717.94,289.72,286.89
2,980,M,7,0.023,0.756,0.016,47.25,35.77449321,1508,1574,66,1574,1583,2.36,2329.72,61.58,0.11,456072.3051,290.1,287.74
2,909,S05,7,0.028,1.028,0.016,64.25,35.77449321,1506,1556,50,1556,1557,2.67,2337.97,61.89,4.92,18094311.64,290.47,287.8
2,909,S10,5,0.018,1.045,0.022,47.5,27.78715793,1506,1560,54,1560,1551,2.97,2337.02,62.02,5.2,17185359.19,290.39,287.42
2,909,S15,4,0.021,1.002,0.012,83.5,44.94691449,1506,NA,61,1567,1567,2.93,2335.65,61.8,4.86,16271429.28,290.15,287.22
2,980,S20,5,0.026,0.77,0.029,26.55172414,22.31802259,1508,1557,49,1557,1556,3.03,2339.57,61.94,5.05,16376990,289.59,286.56
2,909,S05,7,0.022,1.038,0.027,38.44444444,23.61991192,1506,1550,44,1550,1550,2.47,2332.32,61.74,4.47,17727520.52,289.37,286.9
2,909,S15,7,0.022,1.054,0.018,58.55555556,32.58285073,1506,NA,30,1536,1536,2.76,2331.37,61.97,4.7,16674363.7,288.01,285.25
2,909,S20,5,0.031,1.053,0.016,65.8125,35.77449321,1506,1563,57,1563,1547,3,2331.35,61.81,5.22,17037505.8,288.17,285.17
2,909,S25,7,0.016,1.06,0.018,58.88888889,32.58285073,1506,1557,51,1557,1557,3.18,2328.43,62.06,5.18,15929975.81,289.64,286.46
2,909,M,5,0.02,1.04,0.007,148.5714286,68.93209842,1506,1568,62,1568,1578,2.38,2318.72,61.61,0.18,736534.5882,297.93,295.55
2,909,M,6,0.018,1.125,0.015,75,37.65403131,1506,NA,81,1587,1587,2.39,2319.23,61.62,0.01,40756.3431,296.68,294.29
2,909,S05,4,0.02,1.032,0.022,46.90909091,27.78715793,1506,1550,44,1550,1552,3.09,2328.46,61.78,4.52,14305334.83,298.87,295.78
2,909,S10,6,0.021,1.042,0.011,94.72727273,48.15942887,1506,1567,61,1567,1569,2.97,2331.42,61.97,4.99,16451818.3,298.68,295.71
2,909,S15,6,0.02,1.044,0.016,65.25,35.77449321,1506,1563,57,1563,1563,2.9,2324.79,62.01,4.51,15184886.96,298.54,295.64
2,909,S25,4,0.019,1.002,0.012,83.5,44.94691449,1506,1704,198,1704,1554,3.02,2325.69,62.06,5.19,16786553.19,298.71,295.69
2,909,M,8,0.022,1.058,0.012,88.16666667,44.94691449,1506,NA,83,1589,1589,2.48,2317.15,61.35,0.46,1805134.597,301.78,299.3
2,909,S05,5,0.024,1.104,0.016,69,35.77449321,1506,1555,49,1555,1551,2.92,2329.54,62,4.73,15848849.88,304.63,301.71
2,909,S20,5,0.034,1.03,0.017,60.58823529,34.09448306,1506,1553,47,1553,1549,2.83,2325.15,61.94,5.09,17564330.99,299.28,296.45
2,909,M,9,0.025,1.07,0.019,56.31578947,31.21470086,1506,1579,73,1579,1593,2.63,2317.56,61.66,0.31,1147324.38,298.68,296.05
2,976,S05,8,0.012,0.981,0.013,75.46153846,42.18126779,1510,1568,58,1568,1567,2.91,2329.58,62.03,3.91,13146516.41,299.53,296.62
2,980,S10,4,0.019,0.793,0.016,49.5625,35.77449321,1508,1557,49,1557,1542,2.91,2324.7,62.22,4.83,16205795.26,299.77,296.86
2,980,S20,3,0.019,0.803,0.018,44.61111111,32.58285073,1508,1546,38,1546,1546,2.99,2325.46,61.92,4.84,15810017.02,296.95,293.96
2,980,M,7,0.024,0.73,0.01,73,51.94243253,1508,1581,73,1581,1581,2.38,2318.1,61.53,0.2,818152.9412,302.95,300.57
2,980,S05,2,0.026,0.796,0.017,46.82352941,34.09448306,1508,1539,31,1539,1534,3.07,2325.16,62.03,0.77,2449370.502,305.25,302.18
2,980,S10,6,0.032,0.775,0.019,40.78947368,31.21470086,1508,NA,41,1549,1549,2.5,2321.55,61.81,0.01,39002.04,304.24,301.74
2,980,S10,6,0.018,0.767,0.013,59,42.18126779,1508,1548,40,1548,1552,3.06,2322.18,61.96,4.56,14534114.82,299.51,296.45
2,980,S15,7,0.014,0.795,0.017,46.76470588,34.09448306,1508,1554,46,1554,1542,2.98,2318.86,62.04,0.04,130727.6779,298.75,295.77
2,980,S20,7,0.018,0.81,0.018,45,32.58285073,1508,NA,25,1533,1533,2.68,2322.13,61.83,0.02,72783.1791,298.12,295.44
2,980,S25,4,0.016,0.76,0.02,38,29.96988564,1508,1550,42,1550,1550,2.52,2315.13,62.1,7.56,29170638,289.45,286.93
2,980,M,4,0.029,0.74,0.021,35.23809524,28.83191546,1508,1562,54,1562,1581,2.35,2306.54,61.57,0.06,247339.6085,272.09,269.74
2,980,S05,4,0.021,0.739,0.022,33.59090909,27.78715793,1508,1557,49,1557,1547,2.92,2320.24,62.16,4.21,14050165.64,281.22,278.3
2,980,S20,5,0.016,0.748,0.013,57.53846154,42.18126779,1508,NA,42,1550,1550,2.9,2320.34,61.87,4.32,14517327.23,278.11,275.21
2,980,M,8,0.022,0.823,0.014,58.78571429,39.77262916,1508,1577,69,1577,1585,2.38,2308.83,61.41,0.21,855625.2353,273.05,270.67
2,980,S05,6,0.02,0.748,0.02,37.4,29.96988564,1508,NA,51,1559,1559,2.9,2318.61,61.96,4.41,14808722.21,319.3,316.4
2,980,S10,8,0.018,0.761,0.016,47.5625,35.77449321,1508,1546,38,1546,1546,2.93,2320.67,61.99,4.36,14503791.48,298.88,295.95
2,980,S15,9,0.023,0.821,0.026,31.57692308,24.33786233,1508,1551,43,1551,1551,3,2318.97,62.06,3.88,12596645.04,292.91,289.91
2,980,S20,6,0.02,0.75,0.019,39.47368421,31.21470086,1508,NA,53,1561,1561,3.12,2314.46,62.08,4.44,13833349.38,302.46,299.34
2,980,M,7,0.018,0.73,0.011,66.36363636,48.15942887,1508,1568,60,1568,1568,2.56,2308.91,61.61,0.15,568208.3203,292.75,290.19
2,980,S05,3,0.031,0.751,0.02,37.55,29.96988564,1508,1549,41,1549,1551,3,2317.68,62.18,4.28,13887538.56,282.29,279.29
2,980,S10,7,0.026,0.749,0.025,29.96,25.10710746,1508,1548,40,1548,1550,3.28,2320.04,62.17,3.93,11675176.9,279.54,276.26
2,980,S15,8,0.016,0.723,0.024,30.125,25.93359266,1508,1575,67,1575,1575,3.28,2315.43,61.86,3.97,11770573.12,314.05,310.77
