grade,grade_s,seq_no,dd,p,mn,s,mn_s,mn_s_t,l_temp,super_heat,s_temp,tt,f_temp,cs,mcwf,mould_level,mcwd_temp,new_var,sczfr,m_f
2,980,S30,8,0.027,0.763,0.028,27.25,22.94811947,1508,57,1565,1565,1560,2.88,2296.8,58.82,0,0,0,0
2,980,M,5,0.039,0.717,0.021,34.14285714,28.83191546,1508,70,1578,1578,1578,2.17,2297.51,58.31,0,0,251.2,115.7603687
2,980,M,7,0.02,0.742,0.029,25.5862069,22.31802259,1508,56,1564,1564,1564,2.29,2297.28,58.78,0,0,299.8,130.9170306
2,980,S10,6,0.019,0.743,0.021,35.38095238,28.83191546,1508,48,0,1556,1556,2.77,2302.68,59.28,0,0,0,0
2,980,S20,5,0.025,0.81,0.024,33.75,25.93359266,1508,47,1555,1555,1538,2.84,2305.48,58.99,0,0,0,0
2,980,S30,7,0.034,0.878,0.032,27.4375,20.64126415,1508,32,1540,1540,1540,2.76,2301.73,59.24,0,0,256.6,92.97101449
2,980,M,13,0.015,0.735,0.021,35,28.83191546,1508,76,0,1584,1584,2.23,2308.55,58.61,0,0,264.32,118.529148
2,980,S10,5,0.017,0.87,0.03,29,21.72572514,1508,44,0,1552,1552,2.63,2320.75,59.26,0,0,253.53,96.39923954
2,980,S15,3,0.024,0.73,0.028,26.07142857,22.94811947,1508,34,0,1542,1542,2.5,2321.47,58.74,0,0,0,0
2,980,S20,2,0.022,0.744,0.025,29.76,25.10710746,1508,44,0,1552,1552,2.68,2317.75,59.17,0,0,0,0
2,980,S25,8,0.025,0.773,0.028,27.60714286,22.94811947,1508,37,1545,1545,1543,2.85,2321.21,59.11,0,0,0,0
2,980,S05,10,0.027,0.719,0.029,24.79310345,22.31802259,1508,49,1557,1557,1557,2.83,2303.71,58.86,0,0,317.66,112.2473498
2,980,S15,9,0.029,0.759,0.026,29.19230769,24.33786233,1508,39,0,1547,1547,3.27,2303.8,59.15,0,0,316.59,96.81651376
2,980,S20,4,0.023,0.731,0.019,38.47368421,31.21470086,1508,50,1558,1558,1558,3.2,2301.8,59.33,0,0,317.07,99.084375
2,980,M,10,0.023,0.749,0.021,35.66666667,28.83191546,1508,64,1572,1572,1572,2.24,2313.9,60.27,0,0,246.18,109.9017857
2,1086,M,6,0.025,0.727,0.01,72.7,51.94243253,1502,75,1577,1577,1577,2.19,2304.93,60.63,0,0,249.04,113.716895
2,1086,S05,5,0.014,0.702,0.009,78,56.47110389,1502,59,0,1561,1561,2.24,2312.57,60.9,0,0,244.76,109.2678571
2,1086,S09,2,0.018,0.689,0.01,68.9,51.94243253,1502,57,1559,1559,1559,2.25,2313.08,61.04,0,0,243.81,108.36
2,1086,S20,0,0.012,0.715,0.009,79.44444444,56.47110389,1502,33,0,1535,1535,2.43,2310.3,58.25,0,0,231.16,95.12757202
2,1088,S10,2,0.023,0.523,0.013,40.23076923,42.18126779,1514,41,1555,1555,1555,2.6,2309.92,60.95,0,0,248.47,95.56538462
2,1088,M,4,0.016,0.513,0.008,64.125,62.00271238,1514,57,1571,1571,1571,2.28,2306.82,60.57,0,0,242.2,106.2280702
2,1088,M,4,0.021,0.52,0.007,74.28571429,68.93209842,1514,73,1587,1587,1586,2.44,2305.75,61.18,0,0,232.57,95.31557377
2,1088,S05,1,0.02,0.505,0.007,72.14285714,68.93209842,1514,51,1565,1565,1565,2.31,2307.17,60.93,0,0,236.82,102.5194805
2,1088,S15,2,0.014,0.513,0.008,64.125,62.00271238,1514,51,0,1565,1565,2.22,2307.7,61.04,0,0,243.34,109.6126126
2,1088,M,1,0.016,0.552,0.007,78.85714286,68.93209842,1514,56,1570,1570,1570,2.25,2308.33,60.74,0,0,245.41,109.0711111
2,1089,S08,6,0.019,0.34,0.004,85,107.4602601,1526,57,1583,1583,1581,2.28,2310.68,61.01,0,0,241.5,105.9210526
2,1089,S16,6,0.01,0.331,0.004,82.75,107.4602601,1526,43,1569,1569,1569,2.3,2315.12,61.05,0,0,238.76,103.8086957
2,1089,S20,5,0.014,0.314,0.005,62.8,90.02424399,1526,56,1582,1582,1582,2.25,2309.54,60.82,0,0,242.7,107.8666667
2,1087,M,8,0.019,1.181,0.014,84.35714286,39.77262916,1495,63,0,1558,1558,2.36,2307.99,60.8,0,0,232.39,98.47033898
2,1087,S04,5,0.02,1.178,0.014,84.14285714,39.77262916,1495,49,0,1544,1544,2.36,2310.73,61.18,0,0,234.14,99.21186441
2,1087,S08,3,0.019,1.209,0.01,120.9,51.94243253,1495,52,1547,1547,1551,2.38,2309.2,60.8,0,0,231.25,97.16386555
2,1087,S12,6,0.02,1.202,0.01,120.2,51.94243253,1495,45,1540,1540,1530,2.48,2311.68,60.94,0,0,236.46,95.34677419
2,1087,S16,3,0.02,1.19,0.012,99.16666667,44.94691449,1495,67,1562,1562,1562,2.47,2307.04,60.92,0,0,234.97,95.12955466
2,1087,S20,5,0.016,1.182,0.01,118.2,51.94243253,1495,57,0,1552,1552,2.44,2308.2,60.92,0,0,233.23,95.58606557
2,1087,S24,3,0.014,1.185,0.008,148.125,62.00271238,1495,39,0,1534,1534,2.45,2305.73,60.97,0,0,233.34,95.24081633
2,1087,S04,7,0.02,1.15,0.009,127.7777778,56.47110389,1495,49,1544,1544,1544,2.33,2310.62,61.11,0,0,236.71,101.5922747
2,980,S19,2,0.035,0.744,0.03,24.8,21.72572514,1508,46,1554,1554,1554,2.7,2308.21,61.08,0,0,255.43,94.6037037
2,1090,S05,3,0.017,0.779,0.013,59.92307692,42.18126779,1509,50,1559,1559,1559,2.4,2302.95,61.33,0,0,234.11,97.54583333
2,1090,S10,5,0.027,0.785,0.008,98.125,62.00271238,1509,45,1554,1554,1538,2.73,2305.65,60.98,0,0,259.11,94.91208791
2,1090,S14,6,0.028,0.791,0.02,39.55,29.96988564,1509,49,1558,1558,1556,2.64,2307.07,60.89,0,0,252.19,95.52651515
2,1090,S19,5,0.017,0.784,0.016,49,35.77449321,1509,55,1564,1564,1552,2.56,2307.4,61.26,0,0,242.46,94.7109375
2,1087,S27,6,0.019,1.187,0.011,107.9090909,48.15942887,1495,57,0,1552,1552,2.75,2305.15,61.02,0,0,260.96,94.89454545
2,1087,S29,5,0.017,1.215,0.016,75.9375,35.77449321,1495,49,0,1544,1544,2.87,2306.05,60.98,0,0,273.4,95.26132404
2,1087,M,3,0.024,1.16,0.019,61.05263158,31.21470086,1495,89,1584,1584,1574,2.26,2299.49,60.59,0,0,247,109.2920354
2,1086,M,1,0.015,0.686,0.027,25.40740741,23.61991192,1502,86,1588,1588,1588,2.28,2309.28,60.62,0,0,242.83,106.504386
2,1086,S06,4,0.021,0.721,0.02,36.05,29.96988564,1502,45,0,1547,1547,2.52,2312.72,60.83,0,0,242.44,96.20634921
2,1086,S10,5,0.015,0.695,0.015,46.33333333,37.65403131,1502,60,1562,1562,1545,2.5,2310.34,61.12,0,0,236.45,94.58
2,1086,S18,5,0.029,0.693,0.017,40.76470588,34.09448306,1502,90,0,1592,1592,2.43,2310.64,61.14,0,0,233.98,96.28806584
2,1086,S22,4,0.017,0.728,0.006,121.3333333,77.89993267,1502,55,1557,1557,1553,2.38,2312.46,60.92,0,0,232.53,97.70168067
2,1086,S25,2,0.019,0.689,0.024,28.70833333,25.93359266,1502,54,1556,1556,1556,2.47,2310.07,61.15,0,0,234.81,95.06477733
2,1086,M,4,0.019,0.697,0.023,30.30434783,26.82423957,1502,59,1561,1561,1560,2.18,2305.71,60.38,0,0,245.41,112.5733945
2,1092,S04,6,0.019,1,0.018,55.55555556,32.58285073,1500,58,0,1558,1558,2.55,2305.19,61.03,0,0,242.06,94.9254902
2,1092,S08,7,0.021,1.063,0.015,70.86666667,37.65403131,1500,52,0,1552,1552,2.64,2307.32,60.93,0,0,250.9,95.03787879
2,1092,S15,5,0.015,1.056,0.014,75.42857143,39.77262916,1500,56,1556,1556,1553,2.7,2308.32,60.81,0,0,257.81,95.48518519
2,1092,S23,8,0.019,1.052,0.015,70.13333333,37.65403131,1500,59,0,1559,1559,2.61,2305.89,61.18,0,0,246.46,94.42911877
2,1088,S27,2,0.018,0.549,0.009,61,56.47110389,1514,46,1560,1560,1560,2.64,2305.64,60.98,0,0,251.01,95.07954545
2,1088,M,3,0.021,0.518,0.008,64.75,62.00271238,1514,54,1568,1568,1568,2.25,2302.14,60.34,0,0,242.49,107.7733333
2,1088,S04,3,0.028,0.54,0.025,21.6,25.10710746,1514,53,1567,1567,1547,2.12,2306.9,61.01,0,0,225.35,106.2971698
2,1090,S19,5,0.024,0.774,0.027,28.66666667,23.61991192,1509,43,1552,1552,1517,2.6,2304.48,61.22,0,0,245.96,94.6
2,1090,M,7,0.018,0.801,0.017,47.11764706,34.09448306,1509,78,0,1587,1587,2.29,2298.32,60.55,0,0,242.83,106.0393013
2,1090,S04,10,0.029,0.797,0.03,26.56666667,21.72572514,1509,67,1576,1576,1560,2.57,2297.13,61.03,0,0,244.1,94.98054475
2,1086,S09,0,0.026,0.721,0.026,27.73076923,24.33786233,1502,43,1545,1545,1543,2.41,2297.57,60.96,0,0,230.33,95.57261411
2,1090,S13,5,0.024,0.78,0.023,33.91304348,26.82423957,1509,183,1692,1692,1564,2.39,2299.07,61.01,0,0,236.54,98.9707113
2,1090,M,5,0.021,0.813,0.021,38.71428571,28.83191546,1509,88,1597,1597,1597,2.25,2301.96,60.85,0,0,245.73,109.2133333
2,1090,S08,6,0.024,0.826,0.019,43.47368421,31.21470086,1509,47,1556,1556,1556,2.14,2304.94,61.22,0,0,227.84,106.4672897
2,1090,S12,6,0.018,0.802,0.019,42.21052632,31.21470086,1509,37,1546,1546,1548,2.47,2307.48,60.91,0,0,234.63,94.99190283
2,1090,S16,5,0.019,0.785,0.014,56.07142857,39.77262916,1509,59,1568,1568,1568,2.51,2305.41,60.92,0,0,239.27,95.32669323
2,1090,M,7,0.017,0.785,0.019,41.31578947,31.21470086,1509,77,0,1586,1586,2.3,2300.04,60.96,0,0,241.55,105.0217391
2,1090,S08,4,0.016,0.843,0.018,46.83333333,32.58285073,1509,51,1560,1560,1553,2.65,2302.83,61.26,0,0,249.73,94.23773585
2,1090,S12,6,0.026,0.808,0.028,28.85714286,22.94811947,1509,51,1560,1560,1558,2.58,2298.74,60.98,0,0,245.71,95.23643411
2,1090,S16,5,0.028,0.785,0.025,31.4,25.10710746,1509,37,1546,1546,1547,2.55,2304.71,60.87,0,0,243.3,95.41176471
2,1090,S24,5,0.028,0.795,0.028,28.39285714,22.94811947,1509,36,0,1545,1545,2.57,2301.87,60.82,0,0,245.46,95.50972763
2,1090,S28,6,0.027,0.748,0.023,32.52173913,26.82423957,1509,36,1545,1545,1541,2.69,2303.64,61.09,0,0,254.51,94.6133829
2,1090,M,8,0.027,0.827,0.012,68.91666667,44.94691449,1509,81,1590,1590,1590,2.19,2301.04,60.74,0,0,244.41,111.6027397
2,1090,S04,10,0.022,0.778,0.016,48.625,35.77449321,1509,39,0,1548,1548,2.45,2302.21,60.94,0,0,232.87,95.04897959
2,1090,S08,3,0.024,0.75,0.023,32.60869565,26.82423957,1509,53,1562,1562,1551,2.18,2303.39,60.95,0,0,238.32,109.3211009
2,1090,S12,4,0.025,0.789,0.028,28.17857143,22.94811947,1509,41,0,1550,1550,2.42,2301.9,60.82,0,0,233.65,96.54958678
2,1090,S16,4,0.025,0.811,0.027,30.03703704,23.61991192,1509,48,1557,1557,1651,2.7,2304.5,61.14,0,0,255.24,94.53333333
2,1090,S20,9,0.023,0.809,0.023,35.17391304,26.82423957,1509,50,1559,1559,1559,2.84,2299.53,61.1,0,0,269.07,94.74295775
2,1090,S28,6,0.027,0.802,0.024,33.41666667,25.93359266,1509,48,1557,1557,1555,2.99,2301.74,60.83,0,0,284.91,95.28762542
2,1090,M,7,0.03,0.78,0.027,28.88888889,23.61991192,1509,76,1585,1585,1585,2.2,2297,60.47,0,0,245.21,111.4590909
2,1088,S04,2,0.017,0.49,0.023,21.30434783,26.82423957,1514,44,1558,1558,1561,2.35,2300.92,61.06,0,0,233.45,99.34042553
2,1088,S09,3,0.019,0.514,0.027,19.03703704,23.61991192,1514,48,1562,1562,1559,2.72,2275.45,61.28,0,0,260.68,95.83823529
2,1088,S08,5,0.021,0.522,0.019,27.47368421,31.21470086,1514,52,1566,1566,1566,2.17,2292.95,60.94,0,0,243.35,112.1428571
2,1088,S13,5,0.03,0.548,0.023,23.82608696,26.82423957,1514,135,1649,1649,1558,2.5,2298.54,60.83,0,0,239.15,95.66
2,1090,S24,4,0.027,0.786,0.026,30.23076923,24.33786233,1509,43,0,1552,1552,2.68,2299.91,61.08,0,0,254.03,94.78731343
2,1090,S28,4,0.019,0.765,0.018,42.5,32.58285073,1509,40,0,1549,1549,2.5,2298.34,60.89,0,0,238.53,95.412
2,1090,S29,3,0.024,0.807,0.018,44.83333333,32.58285073,1509,54,1563,1563,1555,2.56,2299.41,60.9,0,0,243.69,95.19140625
2,1090,M,5,0.02,0.785,0.02,39.25,29.96988564,1509,38,1547,1547,1574,2.47,2297.42,60.68,0,0,238.16,96.42105263
2,1090,S04,6,0.021,0.799,0.025,31.96,25.10710746,1509,132,1641,1641,1562,2.58,2304.16,60.92,0,0,246.14,95.40310078
2,1090,S13,6,0.027,0.804,0.013,61.84615385,42.18126779,1509,52,0,1561,1561,2.39,2303.74,61.13,0,0,232.27,97.18410042
2,1090,S17,6,0.02,0.813,0.027,30.11111111,23.61991192,1509,50,0,1559,1559,2.6,2300.47,61.16,0,0,246,94.61538462
2,1090,S21,3,0.026,0.79,0.024,32.91666667,25.93359266,1509,32,0,1541,1541,2.66,2298.32,61.13,0,0,252.67,94.9887218
2,1090,S27,8,0.021,0.803,0.025,32.12,25.10710746,1509,59,0,1568,1568,2.66,2300.81,60.87,0,0,253.94,95.46616541
2,1090,M,10,0.023,0.811,0.026,31.19230769,24.33786233,1509,64,1573,1573,1573,2.66,2294.48,60.77,0,0,254.71,95.7556391
2,1090,S22,11,0.029,0.765,0.027,28.33333333,23.61991192,1509,20,0,1529,1529,2.26,2299.65,60.9,0,0,241.98,107.0707965
2,1090,S26,7,0.022,0.79,0.017,46.47058824,34.09448306,1509,50,1559,1559,1559,2.54,2298.31,60.66,0,0,243,95.66929134
2,1090,M,5,0.018,0.791,0.016,49.4375,35.77449321,1509,73,1582,1582,1577,2.21,2296.19,60.61,0,0,246.94,111.7375566
2,1090,S08,7,0.026,0.813,0.026,31.26923077,24.33786233,1509,56,1565,1565,1565,2.59,2300.02,61.01,0,0,246.75,95.27027027
2,1090,S12,12,0.03,0.782,0.026,30.07692308,24.33786233,1509,55,1564,1564,1559,2.59,2298.47,61.09,0,0,245.77,94.89189189
2,1090,S16,7,0.021,0.778,0.028,27.78571429,22.94811947,1509,53,1562,1562,1571,2.45,2297.38,60.98,0,0,236.59,96.56734694
2,1090,S20,5,0.018,0.811,0.027,30.03703704,23.61991192,1509,52,1561,1561,1553,2.3,2297.83,60.94,0,0,238.89,103.8652174
2,1090,M,6,0.032,0.773,0.016,48.3125,35.77449321,1509,68,1577,1577,1568,2.26,2289.18,60.51,0,0,241.28,106.7610619
2,1090,S08,9,0.026,0.808,0.023,35.13043478,26.82423957,1509,61,0,1570,1570,2.54,2291.85,61.07,0,0,240.71,94.76771654
2,1090,S11,8,0.031,0.82,0.015,54.66666667,37.65403131,1509,36,0,1545,1545,2.51,2293.9,61.15,0,0,237.68,94.69322709
2,1090,S16,11,0.015,0.8,0.013,61.53846154,42.18126779,1509,55,1564,1564,1564,2.57,2295.31,61.02,0,0,243.33,94.68093385
2,1090,S08,6,0.025,0.823,0.026,31.65384615,24.33786233,1509,184,0,1693,1693,2.31,2293.22,60.66,0,0,239.01,103.4675325
2,1090,S12,5,0.03,0.811,0.026,31.19230769,24.33786233,1509,45,0,1554,1554,2.37,2292.54,61.07,0,0,232.24,97.99156118
2,1090,S24,5,0.028,0.773,0.026,29.73076923,24.33786233,1509,58,1567,1567,1555,2.4,2292.47,61.13,0,0,230.93,96.22083333
2,1090,M,10,0.025,0.795,0.011,72.27272727,48.15942887,1509,79,0,1588,1588,2.23,2311.08,60.49,0,0,238.29,106.8565022
2,1090,S15,18,0.025,0.823,0.031,26.5483871,21.1678094,1509,61,1570,1570,1570,2.69,2320.66,61.11,0,0,254.94,94.7732342
2,1090,S20,10,0.028,0.791,0.024,32.95833333,25.93359266,1509,52,1561,1561,1557,2.42,2318.27,61,0,0,230.76,95.3553719
2,1090,S28,0,0.025,0.793,0.03,26.43333333,21.72572514,1509,54,1563,1563,1556,0,2310.27,0,0,#DIV/0!,276.1,#DIV/0!
2,1090,M,5,0.02,0.795,0.019,41.84210526,31.21470086,1509,68,1577,1577,1577,2.29,2246.66,60.7,0,0,240.91,105.2008734
2,1090,S07,7,0.03,0.797,0.03,26.56666667,21.72572514,1509,37,1546,1546,1557,2.62,2247.64,61.09,0,0,247.13,94.32442748
2,1090,S11,6,0.027,0.782,0.026,30.07692308,24.33786233,1509,51,1560,1560,1561,2.79,2243.51,61.03,0,0,264.74,94.88888889
2,1090,S15,3,0.023,0.791,0.022,35.95454545,27.78715793,1509,63,1572,1572,1562,2.74,2242.99,60.96,0,0,260.23,94.97445255
2,1087,M,5,0.032,1.195,0.027,44.25925926,23.61991192,1495,55,1550,1550,1572,2.24,2248.56,60.63,0,0,244.18,109.0089286
2,1087,S05,6,0.029,1.26,0.017,74.11764706,34.09448306,1495,41,0,1536,1536,2.46,2252.79,61,0,0,236.31,96.06097561
2,1087,S09,3,0.02,1.168,0.017,68.70588235,34.09448306,1495,42,1537,1537,1550,2.59,2252.56,61.21,0,0,245.25,94.69111969
2,1090,S13,5,0.035,0.785,0.029,27.06896552,22.31802259,1509,49,0,1558,1558,2.61,2249.24,61.23,0,0,246.72,94.52873563
2,1087,S05,6,0.032,1.2,0.023,52.17391304,26.82423957,1495,48,0,1543,1543,2.65,2248.17,60.88,0,0,252.3,95.20754717
2,1087,S09,3,0.025,1.187,0.024,49.45833333,25.93359266,1495,46,1541,1541,1546,2.69,2247.49,60.92,0,0,256.31,95.28252788
2,1087,S13,3,0.028,1.168,0.027,43.25925926,23.61991192,1495,41,1536,1536,1536,2.67,2246.52,61.29,0,0,251.9,94.34456929
2,1087,S17,5,0.02,0.781,0.026,30.03846154,24.33786233,1495,45,1540,1540,1542,2.79,2244.13,61.02,0,0,264.86,94.93189964
2,1087,S21,6,0.027,1.181,0.023,51.34782609,26.82423957,1495,51,1546,1546,1546,2.6,2249.53,60.94,0,0,246.22,94.7
2,1090,S25,9,0.027,0.8,0.028,28.57142857,22.94811947,1509,38,1547,1547,1537,2.65,2246.08,61.22,0,0,250.91,94.68301887
2,1095,S08,4,0.03,1.12,0.029,38.62068966,22.31802259,1505,63,0,1568,1568,2.55,2246.2,61.18,0,0,240.71,94.39607843
2,1095,S12,4,0.025,1.1,0.024,45.83333333,25.93359266,1505,36,1541,1541,1541,2.44,2245.42,61.1,0,0,233.06,95.51639344
2,1095,S16,4,0.029,1.088,0.028,38.85714286,22.94811947,1505,42,1547,1547,1539,2.52,2245.48,61.19,0,0,238.95,94.82142857
2,1087,S24,7,0.023,1.166,0.028,41.64285714,22.94811947,1495,55,0,1550,1550,2.72,2243,60.8,0,0,261.26,96.05147059
2,1088,S28,8,0.023,0.53,0.027,19.62962963,23.61991192,1514,43,1557,1557,1565,2.7,2243.62,60.85,0,0,256.04,94.82962963
2,1088,S04,3,0.024,0.505,0.027,18.7037037,23.61991192,1514,33,1547,1547,1535,2.42,2241.71,60.94,0,0,233.38,96.43801653
2,1088,S08,3,0.023,0.508,0.026,19.53846154,24.33786233,1514,49,0,1563,1563,2.66,2242.2,61.13,0,0,251.27,94.46240602
2,1088,S16,2,0.025,0.53,0.023,23.04347826,26.82423957,1514,42,1556,1556,1556,2.69,2240.68,61.17,0,0,254.09,94.45724907
2,1091,S20,2,0.023,0.575,0.016,35.9375,35.77449321,1151,413,1564,1564,1554,2.62,2249.23,60.76,0,0,250.81,95.72900763
2,1087,S09,6,0.034,1.17,0.015,78,37.65403131,1495,50,1545,1545,1545,2.56,2248.98,61.05,0,0,243.31,95.04296875
2,1091,S17,3,0.025,0.564,0.019,29.68421053,31.21470086,1151,387,0,1538,1538,2.53,2244.72,60.93,0,0,240.04,94.87747036
2,980,S05,7,0.022,0.783,0.031,25.25806452,21.1678094,1508,45,1553,1553,1556,2.75,2245.14,61.19,0,0,259.44,94.34181818
2,909,S15,5,0.025,1.041,0.026,40.03846154,24.33786233,1506,49,1555,1555,1558,2.37,2244.97,61.04,0,0,233.15,98.37552743
2,1091,S08,4,0.025,0.604,0.029,20.82758621,22.31802259,1151,391,0,1542,1542,2.41,2243.51,57.92,0,0,229.76,95.33609959
2,1091,S12,6,0.021,0.624,0.018,34.66666667,32.58285073,1151,397,1548,1548,1545,2.45,2243.89,57.93,0,0,234.93,95.88979592
2,1091,M,4,0.033,0.594,0.021,28.28571429,28.83191546,1151,426,1577,1577,1577,2.27,2278.69,57.94,0,0,241.45,106.3656388
2,1091,S03,3,0.015,0.6,0.013,46.15384615,42.18126779,1151,407,1558,1558,1554,2.4,2286.02,57.82,0,0,231.17,96.32083333
2,1091,S07,3,0.017,0.606,0.022,27.54545455,27.78715793,1151,400,1551,1551,1551,2.31,2281.72,57.99,0,0,236.78,102.5021645
2,1091,S11,5,0.018,0.6,0.016,37.5,35.77449321,1151,413,1564,1564,1566,2.8,2284.92,57.92,0,0,266.79,95.28214286
2,1091,S15,6,0.019,0.559,0.029,19.27586207,22.31802259,1151,403,1554,1554,1554,2.39,2287.41,58.47,0,0,241.57,101.0753138
2,1091,S19,8,0.03,0.584,0.025,23.36,25.10710746,1151,401,0,1552,1552,2.69,2284.31,57.76,0,0,258.44,96.07434944
2,1091,S23,4,0.028,0.594,0.016,37.125,35.77449321,1151,401,0,1552,1552,2.48,2284.22,58,0,0,235.39,94.91532258
2,1091,M,6,0.019,0.595,0.017,35,34.09448306,1151,445,1596,1596,1600,2.35,2282.75,57.69,0,0,234.25,99.68085106
2,1091,M,5,0.016,0.57,0.019,30,31.21470086,1151,438,1589,1589,1589,2.29,2282.37,57.97,0,0,243.8,106.4628821
2,1091,S08,2,0.021,0.562,0.027,20.81481481,23.61991192,1151,401,1552,1552,1556,2.81,2284.95,58.15,0,0,266.69,94.90747331
2,1091,S08,2,0.025,0.548,0.027,20.2962963,23.61991192,1151,407,1558,1558,1559,2.52,2282.99,57.89,0,0,239.92,95.20634921
2,1091,S12,6,0.015,0.549,0.03,18.3,21.72572514,1151,406,0,1557,1557,2.48,2285.61,58.03,0,0,241.28,97.29032258
2,1091,M,3,0.011,0.594,0.026,22.84615385,24.33786233,1151,440,1591,1591,1591,2.35,2246.49,57.65,0,0,239.53,101.9276596
2,1091,S04,2,0.018,0.589,0.013,45.30769231,42.18126779,1151,429,1580,1580,1580,2.45,2244.4,57.8,0,0,234.06,95.53469388
2,1091,S12,3,0.016,0.58,0.022,26.36363636,27.78715793,1151,432,1583,1583,1583,2.57,2246.51,58.04,0,0,243.78,94.85603113
2,1091,S16,5,0.024,0.547,0.028,19.53571429,22.94811947,1151,413,1564,1564,1549,2.5,2245.66,58.25,0,0,235.16,94.064
2,1091,S20,5,0.015,0.587,0.028,20.96428571,22.94811947,1151,412,0,1563,1563,2.55,2247.05,57.81,0,0,242.14,94.95686275
2,1091,S24,4,0.016,0.588,0.014,42,39.77262916,1151,416,1567,1567,1563,2.69,2245.66,57.88,0,0,256.29,95.27509294
2,1091,S28,6,0.019,0.603,0.018,33.5,32.58285073,1151,421,1572,1572,1574,2.96,2243.12,57.74,0,0,284.31,96.05067568
2,1091,S04,2,0.018,0.586,0.02,29.3,29.96988564,1151,419,1570,1570,1694,2.8,2234.24,58.2,0,0,264.54,94.47857143
2,1091,S08,2,0.015,0.559,0.021,26.61904762,28.83191546,1151,411,1562,1562,1548,2.64,2231.56,57.85,0,0,250.95,95.05681818
2,1091,S16,4,0.017,0.613,0.023,26.65217391,26.82423957,1151,426,1577,1577,1660,2.78,2233.96,58.11,0,0,263.12,94.64748201
2,1091,S04,2,0.022,0.6,0.018,33.33333333,32.58285073,1151,411,1562,1562,1558,2.68,2234.11,57.97,0,0,254.45,94.94402985
2,1091,S08,3,0.021,0.58,0.021,27.61904762,28.83191546,1151,419,1570,1570,1561,2.68,2234.04,58.15,0,0,253.8,94.70149254
2,1091,S12,2,0.023,0.582,0.028,20.78571429,22.94811947,1151,403,1554,1554,1550,2.85,2233.85,57.97,0,0,271.25,95.1754386
2,1091,S16,5,0.015,0.579,0.018,32.16666667,32.58285073,1151,406,1557,1557,1557,2.6,2234.08,57.81,0,0,248.05,95.40384615
2,1091,S17,0,0.018,0.576,0.026,22.15384615,24.33786233,1151,387,1538,1538,1531,2.59,2232.86,57.78,0,0,247.36,95.50579151
2,1091,M,6,0.016,0.579,0.009,64.33333333,56.47110389,1151,439,0,1590,1590,2.4,2230.24,57.91,0,0,235.14,97.975
2,1092,S04,3,0.02,1.01,0.024,42.08333333,25.93359266,1500,49,1549,1549,1542,2.48,2235.86,57.97,0,0,236.89,95.52016129
2,1092,S08,2,0.023,1.064,0.011,96.72727273,48.15942887,1500,50,1550,1550,1546,2.49,2236.09,57.84,0,0,240.41,96.5502008
2,1092,S12,4,0.02,1.047,0.02,52.35,29.96988564,1500,56,0,1556,1556,2.6,2230.71,58.02,0,0,246.55,94.82692308
2,1092,S16,6,0.026,1.068,0.019,56.21052632,31.21470086,1500,64,0,1564,1564,2.36,2237.2,57.8,0,0,231.68,98.16949153
2,1092,S20,7,0.021,1.031,0.027,38.18518519,23.61991192,1500,49,0,1549,1549,2.5,2232.35,58.03,0,0,238.48,95.392
2,1086,S24,4,0.028,0.725,0.025,29,25.10710746,1502,53,1555,1555,1553,2.49,2230.99,57.97,0,0,236.86,95.12449799
2,1086,M,2,0.029,0.713,0.029,24.5862069,22.31802259,1502,84,1586,1586,1586,2.34,2229.37,57.42,0,0,233.6,99.82905983
2,1086,S09,6,0.023,0.704,0.028,25.14285714,22.94811947,1502,60,1562,1562,1562,2.47,2232.47,57.84,0,0,235.58,95.37651822
2,1087,S12,5,0.022,1.206,0.019,63.47368421,31.21470086,1495,207,1702,1702,1702,2.42,2232.16,57.96,0,0,231.97,95.8553719
2,1087,S16,5,0.022,1.185,0.024,49.375,25.93359266,1495,51,1546,1546,1546,2.83,2229.62,58.09,0,0,269.39,95.19081272
2,1087,S20,6,0.031,1.187,0.027,43.96296296,23.61991192,1495,58,0,1553,1553,2.97,2230.99,57.95,0,0,281.76,94.86868687
2,1087,M,6,0.027,1.172,0.016,73.25,35.77449321,1495,66,1561,1561,1561,2.29,2232.21,57.85,0,0,240.2,104.8908297
2,1087,S04,5,0.021,1.157,0.024,48.20833333,25.93359266,1495,49,1544,1544,1544,2.21,2233.17,58.12,0,0,241.87,109.4434389
2,1087,S08,5,0.021,1.2,0.027,44.44444444,23.61991192,1495,59,1554,1554,1548,2.72,2232.29,58.03,0,0,259.04,95.23529412
2,1087,S12,5,0.024,1.167,0.025,46.68,25.10710746,1495,61,1556,1556,1569,2.79,2228.87,57.79,0,0,265.95,95.32258065
2,1087,M,4,0.017,1.18,0.028,42.14285714,22.94811947,1495,65,1560,1560,1560,2.4,2224.66,57.7,0,0,235.59,98.1625
2,1091,S04,2,0.015,0.601,0.03,20.03333333,21.72572514,1151,402,0,1553,1553,2.37,2234.13,57.76,0,0,233.37,98.46835443
2,1089,S16,2,0.01,0.293,0.007,41.85714286,68.93209842,1526,46,0,1572,1572,2.48,2227.66,58.28,0,0,234.6,94.59677419
2,1089,S20,3,0.017,0.281,0.009,31.22222222,56.47110389,1526,41,0,1567,1567,2.76,2227.48,58.05,0,0,261.93,94.90217391
