grade,grade_s,seq_no,grade_mn,l_temp,dd,p,mn,s,mn_s,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_factor,heat_ext
F,909,S15,C,1.140568197,1.294505161,0.8676272047,0.4130551142,-0.8787350101,1.041416408,-0.4069680298,-0.4876880963,1.654516869,0.2077499713,0.2771971243,0.5689003438,0.2771971243,0.2771971243,-0.2680698598
F,909,S20,C,1.140568197,1.752768171,1.371839102,0.5443196013,-0.5106289695,0.8135465971,-0.5112362673,-0.579900507,1.172715141,0.2211118858,0.2991429729,0.6736535876,0.2991429729,0.2991429729,-0.03358436487
F,909,S25,C,1.140568197,1.585438488,1.14776293,1.163751403,0.01918863611,0.544010582,0.4664861886,0.4317021574,1.542713617,0.1497940956,0.2938520844,0.9647301466,0.2938520844,0.2938520844,0.134718607
F,909,M,C,1.140568197,1.752768171,1.840515308,1.22295134,-1.065553435,1.353658966,1.349010427,1.436870346,-1.271081191,0.2197466553,-0.7882059866,0.4121845984,-0.7882059866,-0.7882059866,1.315988928
F,909,S05,C,1.140568197,1.398225354,1.438796991,0.9214921533,0.6445126823,0.1092121376,-0.2224775285,-0.3010943526,1.493781149,0.2039391884,0.1993157819,0.4525661855,0.1993157819,0.1993157819,-0.3036049562
F,980,S10,B,1.184268149,1.585438488,1.680152916,-1.086472892,-0.3347324521,-0.1462915187,-0.5112362673,-0.3965678592,1.208997433,0.1757191814,0.134718607,0.9896454681,0.134718607,0.134718607,0.3041631276
F,909,S15,C,1.140568197,1.494765758,1.502774448,0.7023546725,0.6445126823,0.07201516875,-0.7726672591,-0.8608403793,1.020559214,0.1605829832,0.1336429976,1.127286145,0.1336429976,0.1336429976,0.5604613602
F,909,S20,C,1.140568197,2.046792217,1.788659369,1.09857366,-0.5106289695,0.8585266096,-1.448945678,-1.555094968,1.871776665,0.1676057184,0.1392917017,1.019662438,0.1392917017,0.1392917017,0.1352564701
F,909,S25,C,1.140568197,1.905459871,1.735254471,1.22295134,1.628880614,-0.3497084433,-0.9651546428,-1.066964941,0.8065171626,0.1914385609,0.02585265016,0.6517458005,0.02585265016,0.02585265016,0.1589634887
F,980,S30,B,1.184268149,1.398225354,1.14776293,-0.1870976186,-1.251597506,0.7061110621,-2.214543559,-2.181718126,1.493781149,0.201219016,0.1470996449,0.4691619802,0.1470996449,0.1470996449,-0.2958003944
F,980,S35,B,1.184268149,1.585438488,1.502774448,-0.08484629899,-0.3347324521,-0.01012688736,-1.174306785,-1.066964941,1.172715141,0.2290384405,0.1371393001,0.8416971857,0.1371393001,0.1371393001,0.1487161859
F,976,S05,C,1.22964243,1.056959105,1.062621986,0.2501562584,0.4778069945,-0.02745217323,-0.07575626323,0.1670652188,1.542713617,0.1838442285,0.1290733667,-0.03518426541,0.1290733667,0.1290733667,-0.4816939292
F,980,S10,B,1.184268149,1.398225354,0.8676272047,-0.9643058242,-0.1589634887,-0.275812739,-0.6072341778,-0.4876880963,1.442127439,0.1514112869,0.1360633381,0.9647301466,0.1360633381,0.1360633381,0.1676057184
F,980,S20,B,1.184268149,1.494765758,1.301440841,-1.118774783,0.9883417018,-1.262756814,-1.278890629,-1.180168426,1.318527164,0.184928474,0.1290733667,0.8542965899,0.1290733667,0.1290733667,0.08270686407
F,980,S30,B,1.184268149,1.67119889,1.940073482,-1.462787957,-0.3347324521,-0.2126539944,-0.3080729924,-0.2164717674,1.654516869,0.1719314916,0.1041198884,1.135879965,0.1041198884,0.1041198884,0.3164672436
F,980,S32,B,1.184268149,1.752768171,0.9700367136,-0.9643058242,0.01918863611,-0.4145066702,-0.5112362673,-0.3965678592,2.461883237,0.1681462669,0.1784262153,1.260394429,0.1784262153,0.1784262153,0.2306801991
F,980,M,B,1.184268149,1.830706637,0.8676272047,-0.3291007681,-0.5106289695,0.08671862284,0.8535291373,0.9333733036,-0.9474729549,0.1632830791,-0.7445941314,0.6517458005,-0.7445941314,-0.7445941314,1.419140828
F,980,S05,B,1.184268149,1.752768171,1.227010189,-0.411604428,0.3125471872,-0.6027540233,0.4037855791,0.4997294752,1.111825803,0.1137707584,0.06026375766,1.004982286,0.06026375766,0.06026375766,0.3593569329
F,980,S10,B,1.184268149,1.830706637,1.14776293,-1.575047036,-0.5106289695,-0.09635266525,-0.0005329849869,0.09046418936,1.799946921,0.2061164125,0.1223581866,0.4691619802,0.1223581866,0.1223581866,-0.3497084433
F,980,S14,B,1.184268149,1.585438488,2.169068098,0.1990439505,0.1670652188,-0.2205657443,-0.6897914849,-0.579900507,1.442127439,0.2055720153,0.1199420876,0.806886138,0.1199420876,0.1199420876,-0.0218541229
F,980,S20,B,1.184268149,1.585438488,1.438796991,-0.3072347697,-0.1589634887,-0.1857418007,-0.5112362673,-0.3965678592,0.4915937091,0.2211118858,0.06827508192,0.4238174985,0.06827508192,0.06827508192,0.1084079134
F,980,S25,B,1.184268149,1.494765758,1.502774448,-1.606205387,-1.251597506,0.4831908408,0.7701553609,0.850847002,0.4546337627,0.1339118854,0,0.6517458005,0,0,0.3058382111
F,980,S30,B,1.184268149,1.830706637,0.9700367136,-1.547108332,0.6445126823,-1.090810772,-0.8639325942,-0.7737452801,0.2952436201,0.1435984518,-0.03998452386,0.5139714464,-0.03998452386,-0.03998452386,0.2575872194
F,980,S33,B,1.184268149,1.752768171,1.680152916,-0.8277275861,0.1670652188,-0.5258687902,-2.299516036,-2.246607735,0.3367060432,0.06854219869,-0.02238723829,0.6517458005,-0.02238723829,-0.02238723829,0.3440480891
F,980,M,B,1.184268149,1.585438488,1.735254471,-0.490391186,-0.8787350101,0.3474429671,0.8116928591,0.8977127319,-1.472962246,0.1172583535,-0.7962300013,0.3821937336,-0.7962300013,-0.7962300013,1.328766086
F,980,S05,B,1.184268149,1.398225354,1.062621986,-1.575047036,-1.065553435,0.3494251608,0.5802158244,0.6517458005,0.9604947065,0.08110253681,0.2410926509,0.2921829921,0.2410926509,0.2410926509,-0.2213849813
F,980,S10,B,1.184268149,1.181716159,2.034766236,-0.5452469715,0.6445126823,-0.9093366636,0.3403747726,0.4317021574,1.542713617,0.1568048103,0.2835721894,0.6894534546,0.2835721894,0.2835721894,-0.1740955803
F,980,S20,B,1.184268149,1.67119889,1.680152916,-0.3724644207,-0.3347324521,-0.06133169956,0.2175631371,0.2971927317,0.3367060432,0.1692275115,0.009860381571,0.5280120633,0.009860381571,0.009860381571,0.2564854483
F,980,S25,B,1.184268149,1.294505161,1.227010189,0.09635266525,-1.435375591,0.9329614176,-1.739979368,-1.665082807,0.3367060432,0.208294614,-0.02425319324,0.2183818343,-0.02425319324,-0.02425319324,0.01599023024
F,980,S23,B,1.184268149,1.398225354,1.227010189,-0.3724644207,0.4778069945,-0.7351335999,-0.8639325942,-0.7737452801,0.229312024,0.1724724379,-0.08778865827,0.127461204,-0.08778865827,-0.08778865827,-0.01012688736
F,980,S16,B,1.184268149,1.398225354,0.8676272047,-0.6405815356,-1.990226216,1.442881713,-0.07575626323,0.01812248062,-0.0234534883,1.36982326,-0.229312024,0.02638581697,-0.229312024,-0.229312024,0.2345133966
F,980,S05,B,1.184268149,1.97738915,0.9700367136,-1.575047036,0.1670652188,-0.6756611708,-0.4069680298,-0.3010943526,0.9913864443,1.335236813,-0.1968698262,0.4525661855,-0.1968698262,-0.1968698262,0.02665240317
F,980,S11,B,1.184268149,1.905459871,1.623181925,-1.419140828,-0.5106289695,-0.04932109783,-0.4069680298,-0.3010943526,0.003997397858,1.347027092,-0.2170174199,-0.1368702948,-0.2170174199,-0.2170174199,0.04691988644
F,980,S21,B,1.184268149,1.585438488,1.062621986,-0.5764358087,-0.3347324521,-0.08671862284,-1.830393262,-1.752217949,1.246365514,1.315988928,-0.2520814613,0.4691619802,-0.2520814613,-0.2520814613,-0.08912634406
F,980,S26,B,1.184268149,1.905459871,1.502774448,-0.5452469715,0.1670652188,-0.4885887294,-0.4069680298,-0.3010943526,0.4546337627,1.353658966,-0.2830173819,0.2921829921,-0.2830173819,-0.2830173819,0.1789677783
F,980,M,B,1.184268149,1.97738915,1.438796991,-1.462787957,0.6445126823,-1.044170422,1.079288178,1.179633874,-0.6696465402,1.252764833,-0.6213949664,0.1033160992,-0.6213949664,-0.6213949664,0.837148615
F,980,S05,B,1.184268149,1.97738915,1.438796991,0.08404396591,1.207338727,-1.077857909,-1.958420121,-1.881074931,0.6152649547,1.416228945,-0.2526316906,-0.1640933392,-0.2526316906,-0.2526316906,-0.262549082
F,980,S09,B,1.184268149,1.97738915,1.062621986,-0.244386178,0.8057795411,-0.966429176,-1.641051468,-1.555094968,-0.0234534883,1.262165557,-0.208294614,-0.03518426541,-0.208294614,-0.208294614,0.1757191814
F,980,S15,B,1.184268149,1.398225354,1.735254471,-0.3724644207,1.628880614,-1.580598773,-0.2224775285,-0.1333741194,0.2952436201,1.397587846,-0.1196736756,-0.2246634214,-0.1196736756,-0.1196736756,-0.213744468
F,980,S20,B,1.184268149,1.830706637,1.371839102,-1.086472892,0.1670652188,-0.5651447174,-0.8639325942,-0.7737452801,0.3796148422,1.343076238,-0.1870976186,-0.2633766846,-0.1870976186,-0.1870976186,-0.2835721894
F,980,M,B,1.184268149,1.905459871,1.371839102,-0.2896808774,-0.5106289695,0.09742365028,0.5234222889,0.6078751939,-1.370504572,1.394762764,-0.7773451989,0.09394335106,-0.7773451989,-0.7773451989,1.206234765
F,980,S05,B,1.184268149,1.494765758,1.502774448,-1.174306785,0.1670652188,-0.5783247836,-0.3080729924,-0.2164717674,0.1979567714,1.390545896,-0.2584137529,0.2298592424,-0.2584137529,-0.2584137529,0.2586893033
F,980,S10,B,1.184268149,1.67119889,1.502774448,-1.174306785,0.01918863611,-0.4358010584,0.7271262353,0.8046739302,-0.1759898266,1.303423073,-0.3704657262,0.2921829921,-0.3704657262,-0.3704657262,0.549890885
F,980,S15,B,1.184268149,1.97738915,1.371839102,-0.5764358087,1.207338727,-1.343733258,-0.6897914849,-0.579900507,0.02958498062,1.37942013,-0.3587884564,0.1554560079,-0.3587884564,-0.3587884564,0.300815514
F,980,S20,B,1.184268149,2.113917905,0.8676272047,0.09635266525,-0.8787350101,0.4867878587,-0.6072341778,-0.4876880963,0.4191575421,1.420601293,-0.358220096,0.4798990585,-0.358220096,-0.358220096,0.3400924006
F,976,M,C,1.22964243,1.585438488,1.227010189,0.436973516,0.9883417018,-0.1754485492,1.079288178,1.257451304,-2.060648421,0.9831433501,-0.8394207294,-0.2575872194,-0.8394207294,-0.8394207294,0.9235313229
F,980,S05,B,1.184268149,2.113917905,1.987983746,-0.4694594974,0.4778069945,-0.7530597814,-0.1492551191,-0.05545885189,0.1662545609,0.9892106925,-0.1164533988,0.2666889058,-0.1164533988,-0.1164533988,0.2581382222
F,980,S10,B,1.184268149,2.113917905,0.9700367136,-0.2755359255,1.207338727,-1.256863985,-0.2224775285,-0.1333741194,-0.2159261794,1.074529158,-0.3131068998,-0.04371868963,-0.3131068998,-0.3131068998,0.2930174362
F,980,S15,B,1.184268149,2.363432045,1.564137239,0.09635266525,-1.065553435,0.6373131278,-0.7726672591,-0.681700344,-1.001896069,1.132837297,-0.7662178781,-0.3153467338,-0.7662178781,-0.7662178781,0.5723500633
F,980,S28,B,1.184268149,2.178976696,1.301440841,-1.368462539,0.3125471872,-0.751645103,-0.4069680298,-0.3010943526,-1.370504572,1.107386807,-0.7708725497,0.07281674523,-0.7708725497,-0.7708725497,1.145585186
F,980,M,B,1.184268149,1.830706637,1.623181925,-1.321073923,-0.5106289695,-0.03198455029,1.16532644,1.286169221,-2.199328665,1.281309287,-0.8639325942,-0.2735988203,-0.8639325942,-0.8639325942,0.9651546428
F,909,S15,C,1.140568197,1.905459871,1.623181925,0.8516127011,0.6445126823,0.102244484,-0.4069680298,-0.4876880963,0.05545885189,1.451997744,-0.2099289133,0.4437268793,-0.2099289133,-0.2099289133,0.5112362673
F,909,S20,C,1.140568197,0.7473830949,1.502774448,0.3604942344,1.419870682,-0.4014736373,-0.5112362673,-0.579900507,0.229312024,1.442881713,-0.1995876282,0.4437268793,-0.1995876282,-0.1995876282,0.4063890967
F,909,S30,C,1.140568197,1.294505161,1.840515308,0.9741095942,0.01918863611,0.517624347,-0.5112362673,-0.579900507,-0.240269679,1.488112446,-0.3437653621,-0.02665240317,-0.3437653621,-0.3437653621,0.3741787721
F,980,S35,B,1.184268149,1.67119889,1.502774448,-0.9643058242,-0.3347324521,-0.1304170917,0.2819080281,0.3616320024,-0.2159261794,1.496225355,-0.3156268241,0.127461204,-0.3156268241,-0.3156268241,0.4852883384
F,980,M,B,1.184268149,2.046792217,1.987983746,0.147638449,-0.3347324521,0.1167217086,1.16532644,1.286169221,-1.657667248,1.497859804,-0.8228575841,0.1360633381,-0.8228575841,-0.8228575841,1.380801521
F,909,S05,C,1.140568197,1.97738915,1.301440841,0.2562100542,0.1670652188,0.2232971132,-0.6897914849,-0.7737452801,-0.1551862814,1.48489454,-0.2891250987,0.2017629307,-0.2891250987,-0.2891250987,0.4864878672
F,909,S10,D,1.140568197,1.67119889,1.502774448,1.535743432,-0.3347324521,0.9247566699,-0.8639325942,-0.9541736558,-0.3243220367,1.480096318,-0.3994524475,0.1033160992,-0.3994524475,-0.3994524475,0.557345944
F,980,S19,B,1.184268149,2.113917905,1.840515308,0.2230239017,0.1670652188,-0.1382154209,0.5802158244,0.6517458005,0.05545885189,1.491345836,-0.2088393184,0.257862711,-0.2088393184,-0.2088393184,0.3810472468
F,980,S30,B,1.184268149,1.585438488,1.062621986,-0.6405815356,-0.1589634887,-0.2438370736,-0.4069680298,-0.3010943526,-0.897314071,1.492968394,-0.7438910718,-0.05092206258,-0.7438910718,-0.7438910718,0.9162081549
F,909,M,C,1.140568197,1.398225354,1.680152916,0.7023546725,-0.8787350101,1.117778766,0.8925412127,0.8977127319,-2.199328665,1.444392729,-0.8585266096,0.257862711,-0.8585266096,-0.8585266096,1.61793212
F,980,S05,B,1.184268149,1.905459871,1.502774448,-0.3724644207,-0.3347324521,-0.06133169956,-0.8639325942,-0.7737452801,0.5313849758,1.455063396,-0.0971558936,0.2749823616,-0.0971558936,-0.0971558936,0.1433292027
F,980,S10,B,1.184268149,1.905459871,1.227010189,-1.269289985,-0.3347324521,-0.1700385747,0.07735991101,0.1670652188,1.654516869,1.441373984,-0.06346779445,0.597330042,-0.06346779445,-0.06346779445,-0.1126979325
F,909,S15,C,1.140568197,2.046792217,0.8676272047,1.477709932,0.3125471872,0.44460924,-0.0005329849869,-0.05545885189,0.1118933983,1.358336941,-0.1379463757,0.3641936955,-0.1379463757,-0.1379463757,0.4139259431
F,909,S20,C,1.140568197,2.113917905,1.502774448,0.8516127011,0.01918863611,0.5072921877,-0.9651546428,-1.066964941,0.02958498062,1.225206158,-0.1892676439,0.1955114716,-0.1892676439,-0.1892676439,0.3226371979
F,909,S24,C,1.140568197,2.046792217,1.680152916,0.7023546725,0.1670652188,0.3813338215,0.7271262353,0.7358321177,0.003997397858,1.403985397,-0.1919814307,0.4691619802,-0.1919814307,-0.1919814307,0.5635822257
F,980,M,B,1.184268149,1.398225354,1.840515308,-0.6887776302,0.6445126823,-0.9214921533,0.8535291373,0.9333733036,-2.199328665,1.648264919,-0.8562174268,-0.3105889623,-0.8562174268,-0.8562174268,0.9866059556
F,909,S10,C,1.140568197,1.181716159,1.371839102,0.7023546725,-0.8787350101,1.117778766,0.2819080281,0.2394468698,0.5729780162,1.73275951,0.1059956591,0.08618364244,0.1059956591,0.1059956591,0.05118890261
F,909,S15,C,1.140568197,1.181716159,1.14776293,0.8139176802,0.4778069945,0.1944250477,-0.3080729924,-0.3965678592,0.1979567714,1.682385286,-0.0837765336,0.240269679,-0.0837765336,-0.0837765336,0.3434826625
F,980,S20,B,1.184268149,1.398225354,1.680152916,-1.196364555,0.3125471872,-0.7246984599,-1.830393262,-1.752217949,2.727640577,1.735156089,0.7347844754,0.8135465971,0.7347844754,0.7347844754,-0.08805618278
F,909,S25,C,1.140568197,1.398225354,1.840515308,0.8516127011,1.628880614,-0.4055209523,-0.6897914849,-0.7737452801,-0.2159261794,1.702472612,-0.2985856453,0.09394335106,-0.2985856453,-0.2985856453,0.5270932212
F,909,S30,C,1.140568197,1.398225354,0.9700367136,1.341763935,-0.6955501243,1.050627456,0.07735991101,0.01812248062,0.9913864443,1.707031017,0.3948386904,0.1360633381,0.3948386904,0.3948386904,-0.1186001138
F,980,S35,B,1.184268149,1.585438488,1.735254471,-0.05305688599,0.9883417018,-1.025957201,-1.068850263,-0.9541736558,0.8065171626,1.790600471,0.2515313083,-0.3217951222,0.2515313083,0.2515313083,-0.3902333228
F,980,M,B,1.184268149,1.294505161,1.890949724,-1.021456812,-0.5106289695,0.001865448448,0.3403747726,0.4317021574,-1.850688835,1.780106865,-0.854680505,-0.294130346,-0.854680505,-0.854680505,0.9796924922
F,909,S10,C,1.140568197,1.056959105,1.623181925,1.273475827,0.8057795411,0.05679341477,-0.7726672591,-0.8608403793,-0.1551862814,1.752217949,-0.2802446471,0.1811345573,-0.2802446471,-0.2802446471,0.5505109683
F,909,S15,C,1.140568197,1.056959105,1.502774448,1.09857366,-0.1589634887,0.6491116487,0.4037855791,0.3616320024,-0.1759898266,1.762201276,-0.2930174362,0.0007994775276,-0.2930174362,-0.2930174362,0.4261509261
F,909,S20,C,1.140568197,1.294505161,1.371839102,0.7023546725,0.01918863611,0.4936998377,-1.830393262,-1.881074931,0.5313849758,1.771083094,0.07468727319,-0.03518426541,0.07468727319,0.07468727319,-0.02398662323
F,980,M,B,1.184268149,1.181716159,1.438796991,-0.8803043618,-0.6955501243,0.1651738536,1.840446289,2.502483032,-1.271081191,1.757187721,-0.7922116181,-0.1565350271,-0.7922116181,-0.7922116181,1.020110724
F,980,S05,B,1.184268149,1.181716159,1.438796991,-0.8277275861,-0.1589634887,-0.2650324317,0.8116928591,0.8977127319,1.111825803,1.69794931,0.4472584038,0.6894534546,0.4472584038,0.4472584038,0.263100797
F,980,S10,B,1.184268149,1.294505161,0.9700367136,-0.1870976186,1.207338727,-1.229167149,0.3403747726,0.4317021574,0.5729780162,1.704747386,0.1371393001,0.164903707,0.1371393001,0.1371393001,0.1153802432
F,980,S15,B,1.184268149,1.181716159,0.7513871885,-1.269289985,1.419870682,-1.606205387,-0.1492551191,-0.05545885189,0.3367060432,1.742406265,0.03971781968,-0.2575872194,0.03971781968,0.03971781968,-0.184928474
F,980,S20,B,1.184268149,1.585438488,1.680152916,-1.151253656,1.833246685,-1.836115113,1.540964045,1.753456335,1.020559214,1.691228809,0.3885084468,0.2666889058,0.3885084468,0.3885084468,-0.03518426541
F,980,S25,B,1.184268149,1.398225354,1.788659369,-0.7973281563,0.8057795411,-1.066023701,-0.9651546428,-0.8608403793,-0.2606187073,1.673671415,-0.3744646042,0.1457528211,-0.3744646042,-0.3744646042,0.5931941251
F,980,S30,B,1.184268149,1.494765758,1.438796991,0.1151119751,-1.251597506,0.7878424656,-1.544467924,-1.451233459,-0.3968561692,1.680194839,-0.4168309791,-0.2014909659,-0.4168309791,-0.4168309791,0.3873591716
F,980,M,B,1.184268149,1.181716159,0.9700367136,-1.575047036,-0.8787350101,0.2017629307,0.7271262353,0.8046739302,-1.472962246,1.725628861,-0.7940365664,-0.1492551191,-0.7940365664,-0.7940365664,1.077381642
F,980,S05,B,1.184268149,1.398225354,1.227010189,-1.269289985,-0.3347324521,-0.1700385747,-1.174306785,-1.066964941,0.4191575421,1.730372842,0.03891772403,0.01705634574,0.03891772403,0.03891772403,0.06774086298
F,980,S10,B,1.184268149,1.181716159,0.9700367136,-1.118774783,2.37738922,-2.175995423,-0.1492551191,-0.05545885189,0.08431140424,1.720923401,-0.1473690416,-0.06880932035,-0.1473690416,-0.1473690416,0.1724724379
F,980,S15,B,1.184268149,1.056959105,1.227010189,-0.9643058242,0.4778069945,-0.8281030145,0.07735991101,0.1670652188,0.3796148422,1.693460485,0.02238723829,-0.1140389853,0.02238723829,0.02238723829,-0.05599266505
F,980,S20,B,1.184268149,1.830706637,1.14776293,0.01199244909,1.207338727,-1.12930072,-0.3080729924,-0.2164717674,0.3796148422,1.695700626,0.01172593787,-0.1776139687,0.01172593787,0.01172593787,-0.1250435796
F,980,M,B,1.184268149,1.398225354,1.062621986,-0.4694594974,-1.435375591,0.8198703384,1.16532644,1.286169221,-0.7626486293,1.777513852,-0.6786776633,-0.08939390028,-0.6786776633,-0.6786776633,0.8709204755
F,980,S05,B,1.184268149,0.9153534948,1.062621986,-0.3724644207,-0.1589634887,-0.1957831136,-1.448945678,-1.356997345,1.729183195,1.767259521,0.7802324025,-0.04371868963,0.7802324025,0.7802324025,-0.4127649075
F,909,S20,C,1.140568197,1.398225354,1.062621986,0.7023546725,0.6445126823,0.07201516875,0.3403747726,0.2971927317,0.3367060432,1.709323584,-0.003730903387,0.01705634574,-0.003730903387,-0.003730903387,0.09983377713
F,909,S25,C,1.140568197,0.5284798581,1.502774448,0.9214921533,-1.065553435,1.307797649,-0.8639325942,-0.9541736558,0.08431140424,1.764724754,-0.1481772959,-0.2375276109,-0.1481772959,-0.1481772959,-0.01225896116
F,909,M,C,1.140568197,1.67119889,1.438796991,0.4130551142,-0.5106289695,0.7918469451,0.9835755309,0.9961896974,-1.123270662,1.700206613,-0.7687221703,-0.1368702948,-0.7687221703,-0.7687221703,0.982279539
F,909,M,C,1.140568197,1.294505161,1.14776293,0.7551846298,0.1670652188,0.3905209149,0.7271262353,0.7358321177,-1.370504572,1.689005525,-0.7984272737,-0.08939390028,-0.7984272737,-0.7984272737,1.114301405
F,909,S10,C,1.140568197,1.056959105,2.169068098,0.7907535571,0.01918863611,0.5036584912,-0.3080729924,-0.3965678592,-0.2791361573,1.787958572,-0.3713221279,-0.3058382111,-0.3713221279,-0.3713221279,0.1762604846
F,909,S15,C,1.140568197,0.5284798581,1.438796991,0.6104417616,-0.1589634887,0.5824246648,0.5234222889,0.4997294752,0.4191575421,1.747291081,0.004796883051,0.008794365227,0.004796883051,0.004796883051,0.06346779445
F,980,S20,B,1.184268149,1.398225354,1.623181925,-0.1870976186,-1.609116365,1.026408383,-0.2224775285,-0.1333741194,0.1382154209,1.718584889,-0.1271925425,0.6517458005,-0.1271925425,-0.1271925425,0.7139977391
