grade,grade_s,seq_no,grade_mn,l_temp,dd,p,mn,s,mn_s,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_factor,heat_ext
F,980,S20,B,0.1691249884,-0.1791663894,0.3029995603,-0.7956552061,1.585111639,-1.109053883,-0.3480004019,-0.4189505823,1.427452607,-0.05245713778,2.46331884,0.6722985797,0.4119603241,0.4119603241,0.2594687209
F,980,S30,B,0.1691249884,1.496576791,-1.578943034,-0.8762870165,-0.1911047151,-0.5150307791,-0.526733845,-0.7899717148,1.057133692,-0.05418928589,2.509470771,0.5393730331,0.3079278362,0.3079278362,0.2373171906
F,909,M,C,0.1315265568,1.217286261,0.3029995603,1.021248256,0.5193818265,-0.05086796918,0.4806728344,1.233779917,-1.232110507,0.07210005832,2.413870342,0.5849475062,-0.6917364575,-0.6917364575,1.055415651
F,909,S05,C,0.1315265568,0.6587052008,0.1148053009,0.892237359,0.6970034619,-0.194416241,-0.1205214743,-0.01420025597,1.225460472,0.05761300138,2.479801672,0.6267241066,0.3548157181,0.3548157181,0.2791240502
F,980,S10,B,0.1691249884,0.3794146707,-1.202554515,-0.7419006658,1.407490004,-1.047209885,-0.3155034122,-0.3514921946,1.360121895,-0.05245713778,2.53913987,0.3494793952,0.3288075961,0.3288075961,-0.0004706098759
F,909,S25,C,0.1315265568,0.1001241407,-0.07338895848,1.021248256,0.1641385557,0.1605139597,-0.4779883605,-0.7562425209,1.494783319,0.03556747994,0.5150480363,0.5469687787,0.4304590588,0.4304590588,0.1428972049
F,980,S31,B,0.1691249884,0.9379957308,-1.014360255,-0.5430088667,0.8746250973,-0.8189605641,-0.2342609381,-0.1828462253,1.090799048,0.05194415301,0.5282343023,0.5545645242,0.4313748377,0.4313748377,0.2498293739
F,980,S05,B,0.1691249884,-0.1791663894,-1.578943034,-0.8601606544,-0.9015912568,-0.03990003907,-0.1042729795,0.08698732561,1.461117963,0.02863888749,0.4985652038,0.7368624166,0.4445620545,0.4445620545,0.3119936773
F,909,S10,C,0.1315265568,0.1001241407,-0.6379717366,0.8062300946,-0.1911047151,0.3088801441,-0.1367699691,-0.04792944983,1.124464404,0.08485496715,0.5150480363,0.7216709255,0.429360124,0.429360124,0.3907651552
F,909,S15,C,0.1315265568,-0.1791663894,-1.578943034,0.8062300946,-0.9015912568,0.9801174776,-0.3155034122,-0.4189505823,1.629444742,0.06595880592,0.5150480363,0.5431709059,0.3833880211,0.3833880211,0.1104456335
F,909,S20,C,0.1315265568,1.217286261,-0.4497774773,0.8599846349,-0.5463479859,0.6364556619,-0.3317519071,-0.4526797762,1.259125828,0.08438256312,0.5117514698,0.5963411245,0.4040846252,0.4040846252,0.2461185913
F,909,S25,C,0.1315265568,0.6587052008,-1.014360255,1.048125526,-0.0134830797,0.2938384109,-0.1205214743,-0.01420025597,1.562114031,0.005333621977,0.6073518984,0.7900326352,0.3951099916,0.3951099916,0.3298037278
F,909,M,C,0.1315265568,1.217286261,1.055776598,1.075002796,-1.079212892,1.37935014,0.2856908964,0.8290295905,-1.366771931,0.08343775506,0.3897785092,0.4748091962,-0.7747060297,-0.7747060297,0.9877063282
F,909,S05,C,0.1315265568,0.1001241407,-0.2615832179,0.9674937155,0.6970034619,-0.1649344443,-0.2830064226,-0.3514921946,1.528448675,0.05871527745,0.5150480363,0.4900006873,0.3154372236,0.3154372236,0.08837290906
F,980,S10,B,0.1691249884,0.6587052008,0.4911938197,-0.77415339,-0.3687263505,-0.3644353235,-0.3317519071,-0.3852213884,1.292791184,0.03525254392,0.4721926718,0.8128198717,0.2705640554,0.2705640554,0.4214009579
F,909,S15,C,0.1315265568,0.3794146707,-0.07338895848,0.9137391752,0.6970034619,-0.1859928705,-0.3804973916,-0.5538673577,1.090799048,0.01761612678,0.5282343023,0.919160309,0.2692819649,0.2692819649,0.5688058712
F,909,S20,C,0.1315265568,2.334448381,0.8675823385,1.021248256,-0.5463479859,0.7241991043,-0.4942368554,-0.7899717148,1.73044081,0.02517459127,0.4952686373,0.839404981,0.2729450806,0.2729450806,0.3305056619
F,909,S25,C,0.1315265568,1.775867321,0.6793880791,1.075002796,1.585111639,-0.4983595249,-0.4129943812,-0.6213257455,0.8551415572,0.04910972882,0.5183446028,0.588745379,0.1905249758,0.1905249758,0.3421657846
F,980,S30,B,0.1691249884,0.1001241407,-1.014360255,-0.591387953,-1.256834528,0.4818600734,-0.6729702985,-1.09353446,1.528448675,0.05651072531,0.5480137014,0.4975964328,0.279538689,0.279538689,0.09465144985
F,980,S35,B,0.1691249884,0.6587052008,-0.07338895848,-0.5537597748,-0.3687263505,-0.2508306564,-0.4454913709,-0.6213257455,1.259125828,0.09304330368,0.5513102679,0.698883689,0.2712966785,0.2712966785,0.335879014
F,976,S05,C,0.20672342,-0.7377474494,-1.202554515,0.4837028528,0.5193818265,-0.2702265751,-0.2505094329,-0.1491170314,1.562114031,0.04186620035,0.5150480363,0.2773198128,0.2658020049,0.2658020049,-0.09985195789
F,980,S10,B,0.1691249884,0.1001241407,-1.578943034,-0.7526515738,-0.1911047151,-0.4544878039,-0.3480004019,-0.4189505823,1.494783319,0.007853110141,0.5480137014,0.7900326352,0.270930367,0.270930367,0.3470586583
F,980,S20,B,0.1691249884,0.3794146707,-0.6379717366,-0.779528844,1.052246733,-0.9624248422,-0.4617398657,-0.6550549393,1.393787251,0.04344088046,0.4029647752,0.7064794345,0.2658020049,0.2658020049,0.3041819341
F,980,S30,B,0.1691249884,0.9379957308,1.432165117,-0.8601606544,-0.3687263505,-0.4087688526,-0.2992549174,-0.3177630007,1.629444742,0.0302135676,0.4293373072,0.9267560545,0.2504169186,0.2504169186,0.4293513214
F,980,S32,B,0.1691249884,1.217286261,-1.390748774,-0.7526515738,-0.0134830797,-0.5459916796,-0.3317519071,-0.3852213884,2.067094369,0.02548952729,0.5776827999,1.00271351,0.3049973436,0.3049973436,0.3809951959
F,980,M,B,0.1691249884,1.496576791,-1.578943034,-0.6397670392,-0.5463479859,-0.1795583515,0.02571497916,0.3568208765,-1.198445151,0.01997814693,0.3205506126,0.588745379,-0.6950332617,-0.6950332617,1.040276867
F,980,S05,B,0.1691249884,1.217286261,-0.826165996,-0.6505179473,0.3417601911,-0.6616386265,-0.1367699691,0.01952893789,1.191795116,-0.03308857252,0.4688961053,0.82421349,0.2156173188,0.2156173188,0.4532372383
F,980,S10,B,0.1691249884,1.496576791,-1.014360255,-0.9139151947,-0.5463479859,-0.3287222032,-0.2342609381,-0.1828462253,1.696775454,0.06375425378,0.4820823713,0.4975964328,0.2617725775,0.2617725775,0.05693662629
F,980,S14,B,0.1691249884,0.6587052008,2.373136414,-0.2688607112,0.1641385557,-0.4138067536,-0.3642488967,-0.4526797762,1.494783319,0.06328184975,0.4853789378,0.6722985797,0.2610399544,0.2610399544,0.2512596603
F,980,S20,B,0.1691249884,0.6587052008,-0.2615832179,-0.6343915852,-0.1911047151,-0.396577132,-0.3317519071,-0.3852213884,0.5858187102,0.08438256312,0.5150480363,0.478607069,0.2220277714,0.2220277714,0.3175359734
F,980,S25,B,0.1691249884,0.3794146707,-0.07338895848,-0.967669735,-1.256834528,0.2186297465,-0.006782010493,0.2893624888,0.5521533543,-0.009625838996,0.5776827999,0.588745379,0.1700115275,0.1700115275,0.422280683
F,980,S30,B,0.1691249884,1.496576791,-1.390748774,-0.9031642867,0.6970034619,-0.8977676744,-0.3967458864,-0.5201381639,0.4174919308,-0.0001777583811,0.5117514698,0.5165857966,0.1304498772,0.1304498772,0.3942330873
F,980,S33,B,0.1691249884,1.217286261,0.4911938197,-0.7311497577,0.1641385557,-0.6196050092,-0.6892187933,-1.127263653,0.4511572867,-0.07828189146,0.5018617703,0.588745379,0.1513296371,0.1513296371,0.4462665386
F,980,M,B,0.1691249884,0.6587052008,0.6793880791,-0.6720197634,-0.9015912568,0.07526322894,0.009466484336,0.3230916826,-1.434102642,-0.03104148839,0.3271437456,0.463415578,-0.7999815285,-0.7999815285,0.9929685249
F,980,S05,B,0.1691249884,0.1001241407,-1.202554515,-0.9139151947,-1.079212892,0.08074719426,-0.08802448464,0.1207165195,1.023468337,-0.0666292587,0.5249377358,0.4216389776,0.3538999392,0.3538999392,0.1407819043
F,980,S10,B,0.1691249884,-0.4584569194,1.808553635,-0.6827706715,0.6970034619,-0.8114281272,-0.153018464,-0.01420025597,1.562114031,0.01273461846,0.5611999674,0.60393687,0.38778376,0.38778376,0.1735428008
F,980,S20,B,0.1691249884,0.9379957308,0.4911938197,-0.6451424933,-0.3687263505,-0.2979350306,-0.1855154536,-0.0816586437,0.4511572867,0.02706420739,0.4820823713,0.5241815421,0.1777040706,0.1777040706,0.3937737767
F,980,S25,B,0.1691249884,-0.1791663894,-0.826165996,-0.4301243321,-1.434456163,0.8231917059,-0.5429823398,-0.8237009086,0.4511572867,0.06611627393,0.5282343023,0.3912559956,0.1505970139,0.1505970139,0.2715564261
F,980,S23,B,0.1691249884,0.1001241407,-0.826165996,-0.6451424933,0.5193818265,-0.7308796472,-0.3967458864,-0.5201381639,0.3501612191,0.03131584367,0.5480137014,0.3494793952,0.08942298053,0.08942298053,0.2573197035
F,980,S16,B,0.1691249884,0.1001241407,-1.578943034,-0.6988970335,-1.967321069,1.519739648,-0.2505094329,-0.2165754191,0.04717301621,1.154377693,0.5414205684,0.3039049221,-0.07340251546,-0.07340251546,0.3822398561
F,980,S05,B,0.1691249884,2.055157851,-1.390748774,-0.9139151947,0.1641385557,-0.7009671099,-0.3155034122,-0.3514921946,1.057133692,1.133749383,0.6007587654,0.4900006873,-0.03072721673,-0.03072721673,0.2784137814
F,980,S11,B,0.1691249884,1.775867321,0.3029995603,-0.8494097464,-0.5463479859,-0.2936248262,-0.3155034122,-0.3514921946,0.08083837208,1.138945828,0.5677931004,0.2203517214,-0.05618587134,-0.05618587134,0.2867417911
F,980,S21,B,0.1691249884,0.6587052008,-1.202554515,-0.6881461255,-0.3687263505,-0.3201017949,-0.5592308347,-0.8574301025,1.326456539,1.119419794,0.4985652038,0.4975964328,-0.09538121008,-0.09538121008,0.2161315831
F,980,S26,B,0.1691249884,1.775867321,-0.07338895848,-0.6827706715,0.1641385557,-0.5980679824,-0.3155034122,-0.3514921946,0.5521533543,1.145402016,0.5348274354,0.4216389776,-0.1290818752,-0.1290818752,0.3514379225
F,980,M,B,0.1691249884,2.055157851,-0.2615832179,-0.8601606544,0.6970034619,-0.8809209335,0.139454443,0.5929252335,-0.8954569483,1.07942292,0.3469231447,0.3380857769,-0.5040017743,-0.5040017743,0.7290289922
F,980,S05,B,0.1691249884,2.055157851,-0.2615832179,-0.4354997861,1.229868368,-0.8925782765,-0.5917278243,-0.9248884902,0.6868147778,1.204767456,0.5282343023,0.2051602304,-0.09574752166,-0.09574752166,0.1131617385
F,980,S09,B,0.1691249884,2.055157851,-1.202554515,-0.6128897691,0.8746250973,-0.8452835968,-0.526733845,-0.7899717148,0.04717301621,1.08572164,0.5084549033,0.2773198128,-0.04135025247,-0.04135025247,0.3502658865
F,980,S15,B,0.1691249884,0.1001241407,0.6793880791,-0.6451424933,1.585111639,-1.059917556,-0.2830064226,-0.2840338069,0.4174919308,1.182249531,1.807302106,0.1709793756,0.0533412902,0.0533412902,0.1481556777
F,980,S20,B,0.1691249884,1.496576791,-0.4497774773,-0.77415339,0.1641385557,-0.6387490328,-0.3967458864,-0.5201381639,0.4848226426,1.137528616,1.830378071,0.1443942663,-0.02120311573,-0.02120311573,0.1018647541
F,980,M,B,0.1691249884,1.775867321,-0.4497774773,-0.6290161312,-0.5463479859,-0.1737087888,-0.1042729795,0.08698732561,-1.400437286,1.175478406,1.66225318,0.3342879042,-0.7578556971,-0.7578556971,0.9352123349
F,980,S05,B,0.1691249884,0.3794146707,-0.07338895848,-0.790279752,0.1641385557,-0.6459280419,-0.2992549174,-0.3177630007,0.3164958632,1.17437613,1.853454037,0.3950538683,-0.1052716227,-0.1052716227,0.3951626269
F,980,S10,B,0.1691249884,0.9379957308,-0.07338895848,-0.790279752,-0.0134830797,-0.5635403679,-0.02303050532,0.2556332949,-0.154819119,1.109971714,1.873233436,0.4216389776,-0.2391585041,-0.2391585041,0.5625341591
F,980,S15,B,0.1691249884,2.055157851,-0.4497774773,-0.6881461255,1.229868368,-0.9809484577,-0.3642488967,-0.4526797762,0.114503728,1.164928049,1.846860904,0.3608730135,-0.227986001,-0.227986001,0.4203372198
F,980,S20,B,0.1691249884,2.613738911,-1.578943034,-0.4301243321,-0.9015912568,0.2233302878,-0.3480004019,-0.4189505823,0.5184879985,1.210908708,1.807302106,0.5013943056,-0.227070222,-0.227070222,0.4427059409
F,976,M,C,0.20672342,0.6587052008,-0.826165996,0.8116055486,1.052246733,-0.3852679775,0.139454443,0.6603836212,-1.636094778,0.8284189115,0.3502197112,0.148192139,-0.877456427,-0.877456427,0.7781910646
F,980,S05,B,0.1691249884,2.613738911,1.620359376,-0.6666443094,0.5193818265,-0.7396539916,-0.2667579278,-0.250304613,0.2828305073,0.8337728239,0.5644965339,0.4102453594,0.05975174279,0.05975174279,0.3944889767
F,980,S10,B,0.1691249884,2.613738911,-1.390748774,-0.6236406771,1.229868368,-0.9583858582,-0.2830064226,-0.2840338069,-0.2221498308,0.9249468018,0.4688961053,0.2735219401,-0.1790834054,-0.1790834054,0.416245067
F,980,S15,B,0.1691249884,3.730901031,0.1148053009,-0.4301243321,-1.079212892,0.3966235865,-0.3804973916,-0.48640897,-1.232110507,0.9792732653,0.5546068344,0.1026176659,-0.7367927815,-0.7367927815,0.5761751082
F,980,S28,B,0.1691249884,2.893029441,-0.6379717366,-0.8332833843,0.3417601911,-0.7394632449,-0.3155034122,-0.3514921946,-1.400437286,0.9548657237,-3.777081551,0.3228942859,-0.7437527014,-0.7437527014,0.9019497285
F,980,M,B,0.1691249884,1.496576791,0.3029995603,-0.8117815682,-0.5463479859,-0.2731513567,0.1881999275,0.6941128151,-1.669760133,1.099263889,-1.545306028,0.1367985208,-0.9454072246,-0.9454072246,0.8014570596
F,909,S15,C,0.1315265568,1.775867321,0.3029995603,0.9513673534,0.6970034619,-0.1712519722,-0.3155034122,-0.4189505823,0.1481690838,1.254684815,1.497424854,0.4862028145,-0.04189971983,-0.04189971983,0.542903799
F,909,S20,C,0.1315265568,-1.29632851,-0.07338895848,0.7739773704,1.407490004,-0.5352722836,-0.3317519071,-0.4526797762,0.3501612191,1.239095482,1.477645455,0.4862028145,-0.03200930725,-0.03200930725,0.4797718714
F,909,S30,C,0.1315265568,-0.1791663894,1.055776598,0.9782446235,-0.0134830797,0.2612479899,-0.3317519071,-0.4526797762,-0.2558151867,1.316727211,1.533687086,0.2811176856,-0.2120514474,-0.2120514474,0.4644572317
F,980,S35,B,0.1691249884,0.9379957308,-0.07338895848,-0.7526515738,-0.3687263505,-0.3533519416,-0.1692669588,-0.04792944983,-0.2221498308,1.341922093,1.490831721,0.3494793952,-0.1805486517,-0.1805486517,0.5274070004
F,980,M,B,0.1691249884,2.334448381,1.620359376,-0.3763697918,-0.3687263505,-0.1593927531,0.1881999275,0.6941128151,-1.501433354,1.35640915,1.345782795,0.353277268,-0.8505325261,-0.8505325261,1.018519119
F,909,S05,C,0.1315265568,2.055157851,-0.6379717366,0.5320819391,0.1641385557,-0.05724931038,-0.3642488967,-0.5201381639,-0.1211537632,1.309798619,1.484238588,0.38366025,-0.1395217551,-0.1395217551,0.5279570059
F,909,S10,D,0.1315265568,0.9379957308,-0.07338895848,1.505039118,-0.3687263505,0.810403188,-0.3967458864,-0.5875965516,-0.3904766102,1.302712558,1.497424854,0.3380857769,-0.2796359333,-0.2796359333,0.5678336661
F,980,S19,B,0.1691249884,2.613738911,1.055776598,-0.1452252686,0.1641385557,-0.358767685,-0.08802448464,0.1207165195,0.1481690838,1.323025932,1.530390519,0.4064474866,-0.04153340826,-0.04153340826,0.467945255
F,980,S30,B,0.1691249884,0.6587052008,-1.202554515,-0.6988970335,-0.1911047151,-0.4281647712,-0.3155034122,-0.3514921946,-1.164779795,1.324128208,1.530390519,0.2697240673,-0.6946669501,-0.6946669501,0.7746138694
F,909,M,C,0.1315265568,0.1001241407,0.4911938197,0.9137391752,-0.9015912568,1.045925059,0.04196347399,0.3230916826,-1.669760133,1.239567886,1.368858761,0.4064474866,-0.9270916457,-0.9270916457,1.150530931
F,980,S05,B,0.1691249884,1.775867321,-0.07338895848,-0.6451424933,-0.3687263505,-0.2979350306,-0.3967458864,-0.5201381639,0.6194840661,1.256259495,1.52050082,0.4140432321,0.08227990478,0.08227990478,0.3334868248
F,980,S10,B,0.1691249884,1.775867321,-0.826165996,-0.8064061141,-0.3687263505,-0.3810603971,-0.2180124433,-0.1491170314,1.629444742,1.236418526,1.52050082,0.5621602697,0.110669052,0.110669052,0.2073357816
F,909,S15,C,0.1315265568,2.334448381,-1.578943034,1.327649135,0.3417601911,0.1806984196,-0.2342609381,-0.250304613,0.2154997956,1.1474491,1.464459189,0.4558198325,0.03356046504,0.03356046504,0.4834088672
F,909,S20,C,0.1315265568,2.613738911,-0.07338895848,0.9513673534,-0.0134830797,0.2487132124,-0.4129943812,-0.6213257455,0.114503728,1.068242691,1.513907687,0.3798623773,-0.02468307571,-0.02468307571,0.4321374997
F,909,S24,C,0.1315265568,2.334448381,0.4911938197,0.9137391752,0.1641385557,0.1126539002,-0.02303050532,0.1881749072,0.08083837208,1.189807995,1.500721421,0.4975964328,-0.02797987991,-0.02797987991,0.5705599916
F,980,M,B,0.1691249884,0.1001241407,1.055776598,-0.7042724876,0.6970034619,-0.8198514977,0.02571497916,0.3568208765,-1.669760133,1.70063422,1.31281713,0.1064155387,-0.9183001679,-0.9183001679,0.8144283021
F,909,S10,C,0.1315265568,-0.4584569194,-0.4497774773,0.9137391752,-0.9015912568,1.045925059,-0.1692669588,-0.1153878376,0.653149422,1.898099105,1.480942022,0.3304900314,0.2529810997,0.2529810997,0.289594114
F,909,S15,C,0.1315265568,-0.4584569194,-1.014360255,0.9406164453,0.5193818265,-0.08377176005,-0.2992549174,-0.3852213884,0.3164958632,1.801728683,1.513907687,0.3988517411,0.09143769421,0.09143769421,0.4456185524
F,980,S20,B,0.1691249884,0.1001241407,0.4911938197,-0.7956552061,0.3417601911,-0.7234405291,-0.5592308347,-0.8574301025,2.201755792,1.898571509,1.51061112,0.6760964524,0.7147168425,0.7147168425,0.2163767523
F,909,S25,C,0.1315265568,0.1001241407,1.055776598,0.9513673534,1.585111639,-0.5387215085,-0.3642488967,-0.5201381639,-0.2221498308,1.843142769,1.471052322,0.3342879042,-0.1580204898,-0.1580204898,0.5501379497
F,909,S30,C,0.1315265568,0.1001241407,-1.390748774,1.161010061,-0.7239696213,0.9870853392,-0.2180124433,-0.2165754191,1.057133692,1.861723995,1.447976357,0.353277268,0.4962119868,0.4962119868,0.203140139
F,980,S35,B,0.1691249884,0.6587052008,0.6793880791,-0.5376334127,1.052246733,-0.8746813997,-0.429242876,-0.5875965516,0.8551415572,1.968329838,1.507314554,0.09502192042,0.3628745728,0.3628745728,0.01666939034
F,980,M,B,0.1691249884,-0.1791663894,1.243970857,-0.7580270279,-0.5463479859,-0.2439035424,-0.153018464,-0.01420025597,-1.568764066,1.952268101,1.411714125,0.1216070297,-0.91646861,-0.91646861,0.8120126062
F,909,S10,C,0.1315265568,-0.7377474494,0.3029995603,1.10725552,0.8746250973,-0.1973320233,-0.3804973916,-0.5538673577,-0.1211537632,1.915735522,1.457866056,0.3722666318,-0.1263345383,-0.1263345383,0.5630139119
F,909,S15,C,0.1315265568,-0.7377474494,-0.07338895848,1.021248256,-0.1911047151,0.4141722748,-0.1367699691,-0.04792944983,-0.154819119,1.937466108,1.536983652,0.2925113038,-0.1516100372,-0.1516100372,0.4912909331
F,909,S20,C,0.1315265568,-0.1791663894,-0.4497774773,0.9137391752,-0.0134830797,0.2311645235,-0.5592308347,-0.9248884902,0.6194840661,1.943292424,1.504017987,0.2773198128,0.2269729777,0.2269729777,0.2501447023
F,980,M,B,0.1691249884,-0.4584569194,-0.2615832179,-0.7419006658,-0.7239696213,-0.1091915516,2.121770812,4.707886885,-1.366771931,1.918097542,1.355672495,0.2089581032,-0.7875269349,-0.7875269349,0.8333686489
F,980,S05,B,0.1691249884,-0.4584569194,-0.2615832179,-0.7311497577,-0.1911047151,-0.4439585909,0.009466484336,0.3230916826,1.191795116,1.833537221,1.540280219,0.60393687,0.5421840897,0.5421840897,0.3976974162
F,980,S10,B,0.1691249884,-0.1791663894,-1.390748774,-0.591387953,1.229868368,-0.9471045587,-0.153018464,-0.01420025597,0.653149422,1.851646042,1.497424854,0.3646708863,0.2712966785,0.2712966785,0.3194349307
F,980,S15,B,0.1691249884,-0.4584569194,-1.767137293,-0.8064061141,1.407490004,-1.068994463,-0.2667579278,-0.250304613,0.4511572867,1.906129974,1.464459189,0.148192139,0.1996827652,0.1996827652,0.1655842074
F,980,S20,B,0.1691249884,0.6587052008,0.4911938197,-0.784904298,1.762733274,-1.146528825,0.9681276792,2.31311412,1.090799048,1.826766096,1.494128288,0.4102453594,0.4887025995,0.4887025995,0.2450849105
F,980,S25,B,0.1691249884,0.1001241407,0.8675823385,-0.7257743037,0.8746250973,-0.8878054189,-0.4129943812,-0.5538673577,-0.2894805426,1.771809761,1.536983652,0.3570751407,-0.2417226851,-0.2417226851,0.591163572
F,980,S30,B,0.1691249884,0.3794146707,-0.2615832179,-0.41399797,-1.256834528,0.60595437,-0.5104853502,-0.7562425209,-0.4914726778,1.791493262,1.438086657,0.1823729939,-0.2955704869,-0.2955704869,0.4705262334
F,980,M,B,0.1691249884,-0.4584569194,-1.390748774,-0.9139151947,-0.9015912568,-0.07280382993,-0.02303050532,0.2556332949,-1.434102642,1.888651024,1.375451894,0.2127559759,-0.7939373875,-0.7939373875,0.8635345491
F,980,S05,B,0.1691249884,0.1001241407,-0.826165996,-0.8064061141,-0.3687263505,-0.3810603971,-0.4454913709,-0.6213257455,0.5184879985,1.896052021,1.507314554,0.3001070494,0.1994996094,0.1994996094,0.2966085548
F,980,S10,B,0.1691249884,-0.4584569194,-1.390748774,-0.779528844,2.295598181,-1.253469267,-0.2667579278,-0.250304613,0.1818344397,1.881407496,1.480942022,0.258330449,0.02183849457,0.02183849457,0.3491795423
F,980,S15,B,0.1691249884,-0.7377474494,-0.826165996,-0.7526515738,0.5193818265,-0.7747513681,-0.2180124433,-0.1491170314,0.4848226426,1.828340777,1.523797386,0.2317453397,0.1874113274,0.1874113274,0.2338259524
F,980,S20,B,0.1691249884,1.496576791,-1.014360255,-0.4946297804,1.229868368,-0.9132606592,-0.2992549174,-0.3177630007,0.4848226426,1.831962541,1.500721421,0.1975644849,0.178253538,0.178253538,0.2004129331
F,980,M,B,0.1691249884,0.1001241407,-1.202554515,-0.6666443094,-1.434456163,0.6450050228,0.1881999275,0.6941128151,-1.030118372,1.951165825,1.355672495,0.2469368307,-0.6045543022,-0.6045543022,0.7476324216
F,980,S05,B,0.1691249884,-1.017037979,-1.202554515,-0.6451424933,-0.1911047151,-0.4018417386,-0.4942368554,-0.7225133271,1.663110098,1.94282002,1.540280219,0.2735219401,0.7425565224,0.7425565224,-0.005881122633
F,909,S20,C,0.1315265568,0.1001241407,-1.202554515,0.9137391752,0.6970034619,-0.1859928705,-0.153018464,-0.0816586437,0.4511572867,1.865030823,1.504017987,0.3001070494,0.1681799696,0.1681799696,0.3131052655
F,909,S25,C,0.1315265568,-1.57561904,-0.07338895848,0.9674937155,-1.079212892,1.309155386,-0.3967458864,-0.5875965516,0.1818344397,1.93967066,1.527093953,0.1633836301,0.02128902721,0.02128902721,0.2565288585
F,909,M,C,0.1315265568,0.9379957308,-0.2615832179,0.8062300946,-0.5463479859,0.6072078481,0.09070895848,0.4242792642,-1.299441219,1.835584305,1.289741165,0.2203517214,-0.7422874551,-0.7422874551,0.8127305851
F,909,M,C,0.1315265568,-0.1791663894,-1.014360255,0.9244900832,0.1641385557,0.1174399061,-0.02303050532,0.1881749072,-1.400437286,1.824246608,1.332596529,0.2469368307,-0.8018130864,-0.8018130864,0.8858784505
